time_sec,odom_to_base_x,odom_to_base_y,odom_to_base_yaw_deg,map_to_odom_x,map_to_odom_y,map_to_odom_yaw_deg,ips_x,ips_y,ips_z,distance_to_start_m,total_distance_m,near_start,left_start_zone,lap_candidate
1783970845.914716,4.519544,-3.773875,-128.717536,0.000000,0.000000,0.000000,-14.984660,4.592369,0.059136,5.887989,51.019592,0,1,0
1783970845.964376,4.439054,-3.884164,-124.023710,0.000000,0.000000,0.000000,-14.975410,4.456145,0.059122,5.898469,51.156130,0,1,0
1783970846.014381,4.439054,-3.884164,-124.023710,0.000000,0.000000,0.000000,-14.975410,4.456145,0.059122,5.898469,51.156130,0,1,0
1783970846.064851,4.363841,-4.007922,-119.051957,0.000000,0.000000,0.000000,-14.953460,4.312998,0.059108,5.925077,51.300950,0,1,0
1783970846.114908,4.302960,-4.130188,-114.392323,0.000000,0.000000,0.000000,-14.921490,4.180207,0.059095,5.964388,51.437535,0,1,0
1783970846.164408,4.254899,-4.249236,-110.079712,0.000000,0.000000,0.000000,-14.881770,4.058122,0.059083,6.013333,51.565919,0,1,0
1783970846.214430,4.254899,-4.249236,-110.079712,-0.000000,-0.000000,0.000000,-14.881770,4.058122,0.059083,6.013333,51.565919,0,1,0
1783970846.264539,4.213146,-4.381549,-105.431264,-0.000000,-0.000000,0.000000,-14.828690,3.929933,0.059073,6.078534,51.704663,0,1,0
1783970846.314351,4.180254,-4.527088,-100.538824,-0.000000,-0.000000,0.000000,-14.760320,3.797309,0.059060,6.161904,51.853873,0,1,0
1783970846.364334,4.161427,-4.658453,-96.257748,-0.000000,0.000000,0.000000,-14.690290,3.684584,0.059050,6.246491,51.986580,0,1,0
1783970846.415585,4.161427,-4.658453,-96.257748,-0.000000,0.000000,0.000000,-14.690290,3.684584,0.059050,6.246491,51.986580,0,1,0
1783970846.464739,4.152321,-4.795018,-91.852412,-0.000000,0.000000,0.000000,-14.609470,3.574126,0.059042,6.343025,52.123448,0,1,0
1783970846.514475,4.154128,-4.942349,-87.224930,-0.000000,0.000000,0.000000,-14.513370,3.462437,0.059031,6.456283,52.270790,0,1,0
1783970846.564366,4.154128,-4.942349,-87.224930,-0.000000,0.000000,0.000000,-14.408600,3.358696,0.059021,6.577933,52.418231,0,1,0
1783970846.614613,4.167686,-5.089165,-82.695457,0.000000,0.000000,0.000000,-14.408600,3.358696,0.059021,6.577933,52.418231,0,1,0
1783970846.664594,4.190546,-5.224384,-78.570983,0.000000,0.000000,0.000000,-14.304160,3.269819,0.059012,6.697378,52.555369,0,1,0
1783970846.714390,4.224196,-5.361635,-74.334171,0.000000,0.000000,0.000000,-14.190150,3.186322,0.059005,6.825757,52.696685,0,1,0
1783970846.764379,4.224196,-5.361635,-74.334171,0.000000,0.000000,0.000000,-14.190150,3.186322,0.059005,6.825757,52.696685,0,1,0
1783970846.814401,4.269153,-5.500159,-70.162337,0.000000,0.000000,0.000000,-14.066660,3.109119,0.058994,6.962573,52.842322,0,1,0
1783970846.864679,4.323934,-5.635223,-66.119408,0.000000,0.000000,0.000000,-13.937870,3.040882,0.058985,7.102967,52.988072,0,1,0
1783970846.914355,4.387088,-5.764277,-62.149366,0.000000,0.000000,0.000000,-13.806530,2.982631,0.058978,7.243854,53.131750,0,1,0
1783970846.964458,4.387088,-5.764277,-62.149366,0.000000,0.000000,0.000000,-13.806530,2.982631,0.058978,7.243854,53.131750,0,1,0
1783970847.014549,4.455588,-5.883632,-58.575508,0.000000,0.000000,0.000000,-13.677330,2.935246,0.058968,7.380338,53.269365,0,1,0
1783970847.064344,4.527672,-5.993615,-55.340409,-0.000000,-0.000000,0.000000,-13.551410,2.897344,0.058958,7.511540,53.400866,0,1,0
1783970847.114362,4.527672,-5.993615,-55.340409,-0.000000,-0.000000,0.000000,-13.551410,2.897344,0.058958,7.511540,53.400866,0,1,0
1783970847.164410,4.621369,-6.119053,-51.518445,-0.000000,-0.000000,0.000000,-13.399000,2.861499,0.058950,7.668107,53.557434,0,1,0
1783970847.214618,4.723031,-6.238407,-48.019284,-0.000000,0.000000,0.000000,-13.244400,2.835433,0.058938,7.824624,53.714216,0,1,0
1783970847.264439,4.819761,-6.339838,-45.039352,-0.000000,0.000000,0.000000,-13.105100,2.819926,0.058929,7.963896,53.854377,0,1,0
1783970847.315048,4.819761,-6.339838,-45.039352,0.000000,0.000000,0.000000,-13.105100,2.819926,0.058929,7.963896,53.854377,0,1,0
1783970847.364440,4.920052,-6.434740,-42.120675,0.000000,0.000000,0.000000,-12.967270,2.811710,0.058920,8.100172,53.992451,0,1,0
1783970847.414374,5.039536,-6.536780,-39.210808,0.000000,0.000000,0.000000,-12.810150,2.810364,0.058908,8.253872,54.149577,0,1,0
1783970847.464337,5.152118,-6.624239,-36.752488,0.000000,0.000000,-0.000000,-12.667690,2.815750,0.058898,8.391952,54.292139,0,1,0
1783970847.514369,5.152118,-6.624239,-36.752488,0.000000,0.000000,-0.000000,-12.667690,2.815750,0.058898,8.391952,54.292139,0,1,0
1783970847.564439,5.257889,-6.699935,-34.692544,0.000000,0.000000,-0.000000,-12.538010,2.825767,0.058888,8.516720,54.422205,0,1,0
1783970847.614414,5.366288,-6.771845,-32.663062,0.000000,0.000000,0.000000,-12.408750,2.840373,0.058880,8.640308,54.552288,0,1,0
1783970847.664357,5.492788,-6.850280,-30.360858,0.000000,0.000000,0.000000,-12.261430,2.861619,0.058539,8.780494,54.701132,0,1,0
1783970847.714375,5.492788,-6.850280,-30.360858,0.000000,0.000000,0.000000,-12.261430,2.861619,0.058539,8.780494,54.701132,0,1,0
1783970847.764560,5.676868,-6.953023,-27.196273,0.000000,0.000000,0.000000,-12.054380,2.901262,0.058154,8.976155,54.911943,0,1,0
1783970847.814692,5.859155,-7.042688,-24.915061,0.000000,0.000000,0.000000,-11.857110,2.949770,0.058080,9.161286,55.115089,0,1,0
1783970847.864343,6.063035,-7.133071,-22.571192,-0.000000,-0.000000,0.000000,-11.642840,3.011610,0.058089,9.361682,55.338105,0,1,0
1783970847.914458,6.063035,-7.133071,-22.571192,-0.000000,-0.000000,0.000000,-11.642840,3.011610,0.058089,9.361682,55.338105,0,1,0
1783970847.964594,6.277113,-7.217585,-20.163863,-0.000000,-0.000000,0.000000,-11.424530,3.084501,0.058113,9.565338,55.568262,0,1,0
1783970848.014488,6.491510,-7.292450,-18.049209,0.000000,-0.000000,0.000000,-11.212180,3.164988,0.058134,9.763172,55.795354,0,1,0
1783970848.064353,6.695990,-7.356451,-16.509574,0.000000,-0.000000,0.000000,-11.014410,3.247422,0.058153,9.947545,56.009616,0,1,0
1783970848.114552,6.695990,-7.356451,-16.509574,0.000000,0.000000,-0.000000,-11.014410,3.247422,0.058153,9.947545,56.009616,0,1,0
1783970848.164878,6.892637,-7.412814,-15.289137,0.000000,0.000000,-0.000000,-10.827550,3.330669,0.058170,10.122167,56.214181,0,1,0
1783970848.214407,7.115613,-7.471406,-13.960250,0.000000,0.000000,-0.000000,-10.619090,3.429136,0.058188,10.317648,56.444726,0,1,0
1783970848.264375,7.115613,-7.471406,-13.960250,0.000000,0.000000,-0.000000,-10.619090,3.429136,0.058188,10.317648,56.444726,0,1,0
1783970848.314500,7.327158,-7.522339,-13.000319,0.000000,0.000000,-0.000000,-10.424310,3.526121,0.058203,10.501087,56.662316,0,1,0
1783970848.364528,7.549011,-7.571986,-12.093210,0.000000,0.000000,-0.000000,-10.222460,3.630718,0.058218,10.692172,56.889657,0,1,0
1783970848.414373,7.749317,-7.613662,-11.280288,0.000000,-0.000000,0.000000,-10.042240,3.727568,0.058230,10.863690,57.094252,0,1,0
1783970848.464717,7.749317,-7.613662,-11.280288,0.000000,-0.000000,0.000000,-10.042240,3.727568,0.058230,10.863690,57.094252,0,1,0
1783970848.514488,7.972538,-7.656758,-10.461406,0.000000,-0.000000,0.000000,-9.843554,3.838062,0.058243,11.053837,57.321596,0,1,0
1783970848.564484,8.202754,-7.697720,-9.582122,-0.000000,0.000000,0.000000,-9.640882,3.954687,0.058256,11.249003,57.555428,0,1,0
1783970848.614389,8.202754,-7.697720,-9.582122,-0.000000,0.000000,0.000000,-9.640882,3.954687,0.058256,11.249003,57.555428,0,1,0
1783970848.664624,8.423944,-7.733621,-8.726469,0.000000,-0.000000,0.000000,-9.448378,4.069387,0.058267,11.435547,57.779512,0,1,0
1783970848.714459,8.658515,-7.767979,-7.806253,0.000000,-0.000000,0.000000,-9.246616,4.193870,0.058278,11.632342,58.016586,0,1,0
1783970848.764364,8.874270,-7.796111,-6.904569,0.000000,-0.000000,0.000000,-9.063269,4.311026,0.058287,11.812367,58.234167,0,1,0
1783970848.814939,8.874270,-7.796111,-6.904569,-0.000000,0.000000,-0.000000,-9.063269,4.311026,0.058287,11.812367,58.234167,0,1,0
1783970848.864364,9.087216,-7.820472,-6.002899,-0.000000,0.000000,-0.000000,-8.884499,4.429265,0.058296,11.989048,58.448502,0,1,0
1783970848.914809,9.319926,-7.843199,-5.004536,-0.000000,0.000000,-0.000000,-8.691639,4.561461,0.058305,12.181002,58.682319,0,1,0
1783970848.964349,9.552997,-7.861880,-4.017364,0.000000,0.000000,-0.000000,-8.501105,4.696988,0.058314,12.372102,58.916137,0,1,0
1783970849.014365,9.552997,-7.861880,-4.017364,0.000000,0.000000,-0.000000,-8.501105,4.696988,0.058314,12.372102,58.916137,0,1,0
1783970849.064408,9.763660,-7.875389,-3.193729,0.000000,0.000000,-0.000000,-8.331059,4.822072,0.058320,12.543955,59.127234,0,1,0
1783970849.114508,9.971247,-7.885769,-2.399678,0.000000,-0.000000,-0.000000,-8.165381,4.947574,0.058327,12.712636,59.335080,0,1,0
1783970849.164356,10.178961,-7.893734,-1.964796,0.000000,-0.000000,-0.000000,-8.001158,5.075008,0.058332,12.881083,59.542946,0,1,0
1783970849.214663,10.178961,-7.893734,-1.964796,0.000000,0.000000,-0.000000,-8.001158,5.075008,0.058332,12.881083,59.542946,0,1,0
1783970849.264847,10.415947,-7.901192,-1.587155,0.000000,0.000000,-0.000000,-7.814840,5.221649,0.058338,13.073668,59.780050,0,1,0
1783970849.314363,10.636419,-7.908691,-2.984695,0.000000,0.000000,-0.000000,-7.641145,5.357642,0.058349,13.254463,60.000649,0,1,0
1783970849.364387,10.636419,-7.908691,-2.984695,-0.000000,0.000000,-0.000000,-7.641145,5.357642,0.058349,13.254463,60.000649,0,1,0
1783970849.414463,10.841005,-7.923735,-6.864093,-0.000000,0.000000,-0.000000,-7.474767,5.477643,0.058801,13.428066,60.205788,0,1,0
1783970849.464495,10.997749,-7.947162,-10.889456,-0.000000,0.000000,-0.000000,-7.339645,5.560466,0.059136,13.568636,60.364273,0,1,0
1783970849.514364,11.133547,-7.977937,-14.301502,0.000000,-0.000000,0.000000,-7.215844,5.624195,0.059157,13.696837,60.503514,0,1,0
1783970849.564365,11.133547,-7.977937,-14.301502,0.000000,-0.000000,0.000000,-7.215844,5.624195,0.059157,13.696837,60.503514,0,1,0
1783970849.614637,11.277313,-8.020628,-18.460390,0.000000,0.000000,0.000000,-7.078279,5.683919,0.059140,13.838650,60.653484,0,1,0
1783970849.664617,11.403916,-8.068166,-22.289407,0.000000,0.000000,0.000000,-6.950744,5.728897,0.059119,13.969416,60.788718,0,1,0
1783970849.714352,11.536377,-8.128682,-26.409389,0.000000,0.000000,0.000000,-6.810378,5.767700,0.059098,14.112529,60.934349,0,1,0
1783970849.764480,11.536377,-8.128682,-26.409389,0.000000,0.000000,0.000000,-6.810378,5.767700,0.059098,14.112529,60.934349,0,1,0
1783970849.814433,11.655288,-8.193225,-30.161797,0.000000,0.000000,0.000000,-6.677803,5.794707,0.059079,14.246918,61.069647,0,1,0
1783970849.864372,11.780127,-8.272410,-34.206577,0.000000,0.000000,0.000000,-6.531274,5.814311,0.059060,14.394588,61.217481,0,1,0
1783970849.914255,11.899084,-8.360195,-38.245303,0.000000,0.000000,-0.000000,-6.383722,5.823545,0.059043,14.542388,61.365322,0,1,0
1783970849.964737,11.899084,-8.360195,-38.245303,0.000000,0.000000,-0.000000,-6.383722,5.823545,0.059043,14.542388,61.365322,0,1,0
1783970850.014519,12.007154,-8.451875,-41.968599,0.000000,0.000000,-0.000000,-6.242004,5.822797,0.059026,14.683526,61.507042,0,1,0
1783970850.064400,12.107757,-8.548837,-45.529196,0.000000,0.000000,0.000000,-6.102611,5.813203,0.059011,14.821619,61.646765,0,1,0
1783970850.114403,12.107757,-8.548837,-45.529196,0.000000,0.000000,0.000000,-6.102611,5.813203,0.059011,14.821619,61.646765,0,1,0
1783970850.164799,12.198088,-8.647108,-48.917066,0.000000,0.000000,0.000000,-5.970244,5.796002,0.058998,14.952117,61.780245,0,1,0
1783970850.214476,12.291643,-8.762111,-52.442756,0.000000,0.000000,0.000000,-5.824650,5.768058,0.058982,15.095002,61.928496,0,1,0
1783970850.264378,12.373522,-8.875676,-55.622607,0.000000,0.000000,0.000000,-5.688925,5.733709,0.058968,15.227662,62.068500,0,1,0
1783970850.314343,12.446864,-8.990016,-58.689495,0.000000,0.000000,0.000000,-5.559241,5.693278,0.058956,15.353983,62.204340,0,1,0
1783970850.364345,12.446864,-8.990016,-58.689495,0.000000,0.000000,0.000000,-5.559241,5.693278,0.058956,15.353983,62.204340,0,1,0
1783970850.414436,12.511328,-9.102593,-61.373761,0.000000,0.000000,0.000000,-5.437490,5.648491,0.058943,15.472250,62.334068,0,1,0
1783970850.464561,12.571647,-9.219926,-63.907334,0.000000,-0.000000,0.000000,-5.315857,5.597395,0.058931,15.590168,62.465997,0,1,0
1783970850.514340,12.627613,-9.341719,-66.454043,0.000000,-0.000000,0.000000,-5.194690,5.540085,0.058920,15.707461,62.600034,0,1,0
1783970850.564982,12.627613,-9.341719,-66.454043,0.000000,-0.000000,0.000000,-5.194690,5.540085,0.058920,15.707461,62.600034,0,1,0
1783970850.614434,12.685288,-9.483515,-68.986460,0.000000,-0.000000,0.000000,-5.059356,5.468552,0.058905,15.838358,62.753110,0,1,0
1783970850.664441,12.733669,-9.617754,-71.128498,0.000000,-0.000000,0.000000,-4.935998,5.396832,0.058893,15.957679,62.895802,0,1,0
1783970850.714372,12.733669,-9.617754,-71.128498,-0.000000,0.000000,0.000000,-4.935998,5.396832,0.058893,15.957679,62.895802,0,1,0
1783970850.764398,12.777671,-9.755700,-73.274401,-0.000000,0.000000,0.000000,-4.813611,5.319458,0.058882,16.076149,63.040596,0,1,0
1783970850.814503,12.824018,-9.918885,-75.479492,-0.000000,0.000000,0.000000,-4.673203,5.224259,0.058497,16.212332,63.210235,0,1,0
1783970850.864364,12.868695,-10.100477,-77.357357,-0.000000,0.000000,0.000000,-4.522240,5.113887,0.058152,16.359185,63.397242,0,1,0
1783970850.914378,12.868695,-10.100477,-77.357357,-0.000000,0.000000,0.000000,-4.522240,5.113887,0.058152,16.359185,63.397242,0,1,0
1783970850.964589,12.915668,-10.324693,-79.218535,-0.000000,-0.000000,0.000000,-4.342116,4.972343,0.058075,16.535228,63.626326,0,1,0
1783970851.014512,12.952023,-10.525379,-80.364177,-0.000000,-0.000000,0.000000,-4.185253,4.841996,0.058083,16.689473,63.830278,0,1,0
1783970851.064657,12.985547,-10.730397,-81.169951,-0.000000,-0.000000,0.000000,-4.027773,4.706511,0.058101,16.845351,64.038018,0,1,0
1783970851.114370,12.985547,-10.730397,-81.169951,0.000000,0.000000,0.000000,-4.027773,4.706511,0.058101,16.845351,64.038018,0,1,0
1783970851.164494,13.016793,-10.939151,-81.927419,0.000000,0.000000,0.000000,-3.869636,4.566699,0.058120,17.002997,64.249098,0,1,0
1783970851.214521,13.048766,-11.152864,-79.906533,0.000000,0.000000,0.000000,-3.707754,4.423556,0.058625,17.165566,64.465190,0,1,0
1783970851.264331,13.084052,-11.311581,-74.471247,-0.000000,0.000000,0.000000,-3.578690,4.324669,0.058960,17.295788,64.627782,0,1,0
1783970851.314620,13.084052,-11.311581,-74.471247,-0.000000,0.000000,0.000000,-3.578690,4.324669,0.058960,17.295788,64.627782,0,1,0
1783970851.364399,13.126792,-11.442669,-69.852818,-0.000000,0.000000,0.000000,-3.461679,4.251737,0.058990,17.413999,64.765661,0,1,0
1783970851.414833,13.181274,-11.572564,-65.108200,-0.000000,0.000000,0.000000,-3.336441,4.187266,0.058983,17.540531,64.906519,0,1,0
1783970851.464380,13.242210,-11.690079,-60.539980,-0.000000,0.000000,0.000000,-3.214218,4.136428,0.058976,17.663920,65.038894,0,1,0
1783970851.514764,13.242210,-11.690079,-60.539980,0.000000,0.000000,0.000000,-3.214218,4.136428,0.058976,17.663920,65.038894,0,1,0
1783970851.564668,13.311174,-11.800613,-56.024121,0.000000,0.000000,0.000000,-3.090334,4.096098,0.058969,17.788811,65.169177,0,1,0
1783970851.614457,13.404281,-11.924743,-50.723457,0.000000,0.000000,0.000000,-2.939216,4.060875,0.058961,17.940854,65.324346,0,1,0
1783970851.664311,13.504078,-12.035378,-45.655531,-0.000000,-0.000000,0.000000,-2.791650,4.040290,0.058954,18.088959,65.473341,0,1,0
1783970851.714655,13.504078,-12.035378,-45.655531,-0.000000,-0.000000,0.000000,-2.791650,4.040290,0.058954,18.088959,65.473341,0,1,0
1783970851.764517,13.599134,-12.124682,-41.257649,-0.000000,-0.000000,0.000000,-2.661429,4.032995,0.058949,18.219340,65.603766,0,1,0
1783970851.814391,13.710753,-12.213826,-36.447656,0.000000,0.000000,-0.000000,-2.518623,4.036471,0.058944,18.361980,65.746614,0,1,0
1783970851.864383,13.710753,-12.213826,-36.447656,0.000000,0.000000,-0.000000,-2.518623,4.036471,0.058944,18.361980,65.746614,0,1,0
1783970851.914399,13.824176,-12.290139,-31.902783,-0.000000,0.000000,-0.000000,-2.382685,4.050935,0.058939,18.497442,65.883319,0,1,0
1783970851.964436,13.958096,-12.364836,-26.881020,-0.000000,0.000000,-0.000000,-2.232085,4.079814,0.058935,18.647188,66.036663,0,1,0
1783970852.014364,14.094194,-12.426017,-22.004048,-0.000000,0.000000,-0.000000,-2.088507,4.120446,0.058931,18.789683,66.185880,0,1,0
1783970852.064574,14.094194,-12.426017,-22.004048,0.000000,0.000000,0.000000,-2.088507,4.120446,0.058931,18.789683,66.185880,0,1,0
1783970852.114389,14.217225,-12.469997,-17.816138,0.000000,0.000000,0.000000,-1.965995,4.165853,0.058927,18.911116,66.316536,0,1,0
1783970852.164591,14.363390,-12.509680,-13.031717,0.000000,0.000000,0.000000,-1.828526,4.229423,0.058923,19.047285,66.467992,0,1,0
1783970852.214551,14.363390,-12.509680,-13.031717,-0.000000,-0.000000,0.000000,-1.828526,4.229423,0.058923,19.047285,66.467992,0,1,0
1783970852.264400,14.522642,-12.538472,-7.927870,-0.000000,-0.000000,0.000000,-1.688034,4.309749,0.058920,19.186465,66.629826,0,1,0
1783970852.314630,14.522642,-12.538472,-7.927870,-0.000000,-0.000000,0.000000,-1.688034,4.309749,0.058920,19.186465,66.629826,0,1,0
1783970852.364765,14.686036,-12.553309,-2.919006,-0.000000,0.000000,0.000000,-1.553341,4.403427,0.058916,19.320073,66.793892,0,1,0
1783970852.414376,14.864736,-12.553379,2.422290,-0.000000,0.000000,0.000000,-1.416418,4.518256,0.058911,19.456302,66.972592,0,1,0
1783970852.464336,15.013938,-12.540780,6.781531,-0.000000,0.000000,0.000000,-1.310233,4.623825,0.058907,19.562452,67.122325,0,1,0
1783970852.514467,15.013938,-12.540780,6.781531,-0.000000,-0.000000,0.000000,-1.310233,4.623825,0.058907,19.562452,67.122325,0,1,0
1783970852.564549,15.141444,-12.520979,10.435689,-0.000000,-0.000000,0.000000,-1.225298,4.720963,0.058904,19.647856,67.251359,0,1,0
1783970852.614595,15.273497,-12.491572,14.250533,-0.000000,-0.000000,0.000000,-1.143055,4.828382,0.058901,19.731170,67.386647,0,1,0
1783970852.664332,15.411503,-12.451060,18.035480,0.000000,0.000000,0.000000,-1.063391,4.948134,0.058895,19.812706,67.530476,0,1,0
1783970852.714439,15.411503,-12.451060,18.035480,0.000000,0.000000,0.000000,-1.063391,4.948134,0.058895,19.812706,67.530476,0,1,0
1783970852.764460,15.548535,-12.400829,21.833004,0.000000,0.000000,0.000000,-0.990721,5.074704,0.058891,19.888124,67.676424,0,1,0
1783970852.814600,15.689610,-12.338108,25.709469,0.000000,-0.000000,0.000000,-0.922984,5.213441,0.058886,19.959779,67.830814,0,1,0
1783970852.864293,15.811910,-12.274427,28.916642,0.000000,-0.000000,0.000000,-0.870245,5.340842,0.058880,20.016944,67.968700,0,1,0
1783970852.914986,15.811910,-12.274427,28.916642,0.000000,-0.000000,0.000000,-0.870245,5.340842,0.058880,20.016944,67.968700,0,1,0
1783970852.964717,15.930687,-12.204161,31.945327,0.000000,-0.000000,0.000000,-0.824438,5.471023,0.058873,20.068093,68.106705,0,1,0
1783970853.014551,16.042205,-12.130160,34.859590,0.000000,-0.000000,0.000000,-0.786594,5.599398,0.058869,20.112014,68.240542,0,1,0
1783970853.064539,16.042205,-12.130160,34.859590,0.000000,0.000000,0.000000,-0.786594,5.599398,0.058869,20.112014,68.240542,0,1,0
1783970853.114470,16.161699,-12.041739,37.800628,0.000000,0.000000,0.000000,-0.751909,5.743946,0.058861,20.154503,68.389193,0,1,0
1783970853.164335,16.273597,-11.950205,40.467616,0.000000,0.000000,0.000000,-0.725044,5.885995,0.058854,20.190031,68.533760,0,1,0
1783970853.214343,16.385736,-11.849288,43.226065,0.000000,0.000000,0.000000,-0.704026,6.035386,0.058848,20.221226,68.684622,0,1,0
1783970853.264532,16.385736,-11.849288,43.226065,0.000000,0.000000,0.000000,-0.704026,6.035386,0.058848,20.221226,68.684622,0,1,0
1783970853.314449,16.480061,-11.756759,45.386673,0.000000,0.000000,0.000000,-0.691261,6.166900,0.058841,20.243858,68.816754,0,1,0
1783970853.364785,16.585158,-11.645325,47.722127,0.000000,-0.000000,-0.000000,-0.682398,6.319819,0.058833,20.265268,68.969930,0,1,0
1783970853.414469,16.673530,-11.544198,49.754154,0.000000,-0.000000,-0.000000,-0.679721,6.454091,0.058828,20.279919,69.104229,0,1,0
1783970853.464398,16.673530,-11.544198,49.754154,0.000000,0.000000,0.000000,-0.679721,6.454091,0.058828,20.279919,69.104229,0,1,0
1783970853.514398,16.777661,-11.416989,52.233924,0.000000,0.000000,0.000000,-0.681740,6.618473,0.058457,20.293781,69.268623,0,1,0
1783970853.564367,16.899932,-11.252910,55.050849,0.000000,0.000000,0.000000,-0.693567,6.822758,0.058098,20.303588,69.473250,0,1,0
1783970853.614542,16.899932,-11.252910,55.050849,0.000000,0.000000,-0.000000,-0.693567,6.822758,0.058098,20.303588,69.473250,0,1,0
1783970853.664438,17.015184,-11.081342,57.517906,0.000000,0.000000,-0.000000,-0.715585,7.028266,0.058037,20.305483,69.679934,0,1,0
1783970853.714945,17.138029,-10.879796,60.078441,0.000000,0.000000,-0.000000,-0.751060,7.261619,0.058052,20.299803,69.915968,0,1,0
1783970853.764371,17.246443,-10.684068,62.268208,0.000000,0.000000,0.000000,-0.793848,7.481237,0.058076,20.287659,70.139716,0,1,0
1783970853.814989,17.246443,-10.684068,62.268208,0.000000,0.000000,0.000000,-0.793848,7.481237,0.058076,20.287659,70.139716,0,1,0
1783970853.864503,17.341789,-10.495991,64.292303,0.000000,0.000000,0.000000,-0.841726,7.686594,0.058099,20.270754,70.350580,0,1,0
1783970853.914400,17.444110,-10.275115,66.221619,0.000000,0.000000,0.000000,-0.905348,7.921558,0.058123,20.245369,70.594005,0,1,0
1783970853.964387,17.444110,-10.275115,66.221619,0.000000,0.000000,0.000000,-0.905348,7.921558,0.058123,20.245369,70.594005,0,1,0
1783970854.014425,17.529593,-10.075097,67.716347,0.000000,0.000000,0.000000,-0.968458,8.129721,0.058143,20.218660,70.811525,0,1,0
1783970854.064757,17.610101,-9.872993,69.038543,0.000000,0.000000,0.000000,-1.036720,8.336282,0.058161,20.188899,71.029073,0,1,0
1783970854.114414,17.687100,-9.666058,70.345653,0.000000,0.000000,0.000000,-1.110775,8.544289,0.058179,20.156046,71.249869,0,1,0
1783970854.164505,17.687100,-9.666058,70.345653,0.000000,-0.000000,0.000000,-1.110775,8.544289,0.058179,20.156046,71.249869,0,1,0
1783970854.214356,17.761693,-9.451328,71.491967,0.000000,-0.000000,0.000000,-1.191685,8.756720,0.058196,20.119775,71.477187,0,1,0
1783970854.264473,17.831177,-9.238299,72.531825,0.000000,-0.000000,0.000000,-1.275414,8.964563,0.058211,20.082257,71.701261,0,1,0
1783970854.314268,17.901415,-9.008483,73.635745,0.000000,-0.000000,0.000000,-1.369358,9.185749,0.058226,20.040295,71.941571,0,1,0
1783970854.364870,17.901415,-9.008483,73.635745,-0.000000,0.000000,0.000000,-1.369358,9.185749,0.058226,20.040295,71.941571,0,1,0
1783970854.414537,17.962967,-8.793026,74.623451,-0.000000,0.000000,0.000000,-1.460724,9.390353,0.058239,19.999637,72.165648,0,1,0
1783970854.464441,18.018363,-8.585978,75.571475,0.000000,0.000000,0.000000,-1.551399,9.584558,0.058251,19.959470,72.379978,0,1,0
1783970854.514380,18.018363,-8.585978,75.571475,0.000000,0.000000,0.000000,-1.551399,9.584558,0.058251,19.959470,72.379978,0,1,0
1783970854.564429,18.071842,-8.371724,76.551559,0.000000,0.000000,0.000000,-1.648175,9.783050,0.058263,19.916758,72.600806,0,1,0
1783970854.614436,18.121590,-8.156579,77.572966,0.000000,0.000000,0.000000,-1.748382,9.979826,0.058273,19.872640,72.821627,0,1,0
1783970854.664343,18.171876,-7.918284,78.773228,0.000000,0.000000,0.000000,-1.863060,10.194680,0.058285,19.822116,73.065170,0,1,0
1783970854.714408,18.171876,-7.918284,78.773228,0.000000,0.000000,0.000000,-1.863060,10.194680,0.058285,19.822116,73.065170,0,1,0
1783970854.764562,18.215913,-7.685364,80.000010,0.000000,0.000000,0.000000,-1.979068,10.401400,0.058295,19.770794,73.302217,0,1,0
1783970854.814368,18.253418,-7.461178,81.186057,0.000000,0.000000,0.000000,-2.094465,10.597230,0.058304,19.719443,73.529518,0,1,0
1783970854.864422,18.253418,-7.461178,81.186057,0.000000,-0.000000,0.000000,-2.094465,10.597230,0.058304,19.719443,73.529518,0,1,0
1783970854.914384,18.285739,-7.242721,82.093881,0.000000,-0.000000,0.000000,-2.210149,10.785340,0.058312,19.667874,73.750353,0,1,0
1783970854.964426,18.315504,-7.020603,82.704220,0.000000,-0.000000,0.000000,-2.330145,10.974610,0.058319,19.614958,73.974456,0,1,0
1783970855.014360,18.342685,-6.801422,83.241567,0.000000,-0.000000,0.000000,-2.450232,11.159970,0.058325,19.563063,74.195317,0,1,0
1783970855.064923,18.342685,-6.801422,83.241567,0.000000,-0.000000,0.000000,-2.450232,11.159970,0.058325,19.563063,74.195317,0,1,0
1783970855.114523,18.367021,-6.594984,83.252367,0.000000,-0.000000,0.000000,-2.564306,11.333740,0.058331,19.515155,74.403184,0,1,0
1783970855.164382,18.396398,-6.353179,82.779288,0.000000,-0.000000,0.000000,-2.697256,11.537840,0.058337,19.462537,74.646767,0,1,0
1783970855.214357,18.424515,-6.137408,82.282314,0.000000,-0.000000,0.000000,-2.814434,11.721190,0.058342,19.419849,74.864362,0,1,0
1783970855.264358,18.424515,-6.137408,82.282314,0.000000,-0.000000,0.000000,-2.814434,11.721190,0.058342,19.419849,74.864362,0,1,0
1783970855.314914,18.453142,-5.934846,81.420660,0.000000,-0.000000,0.000000,-2.922729,11.894750,0.058347,19.384036,75.068937,0,1,0
1783970855.364590,18.484146,-5.739239,80.355889,0.000000,-0.000000,0.000000,-3.024733,12.064510,0.058351,19.354651,75.266986,0,1,0
1783970855.414477,18.520652,-5.534673,79.205560,0.000000,0.000000,0.000000,-3.128282,12.244670,0.058355,19.329954,75.474784,0,1,0
