stamp_sec,ego_x,ego_y,ego_yaw_deg,target_truth_x,target_truth_y,baseline_scan_id,wall_beam_count,dynamic_beam_count,cluster_count,target_detected,detected_local_x,detected_local_y,detected_world_x,detected_world_y,confidence,lock_frames
1784573355.083563,-10.590900,11.819200,-107.585097,-11.351500,10.126100,182,1019,32,1,1,1.481603,-0.204683,-11.233643,10.468672,0.965938,7
1784573355.182428,-10.651100,11.637500,-109.328003,-11.448500,9.960800,183,1023,29,1,1,1.484233,-0.181987,-11.314075,10.297153,0.974099,7
1784573355.208130,-10.724400,11.436200,-110.930233,-11.448500,9.960800,184,1033,26,1,1,1.486964,-0.159399,-11.404471,10.104294,0.982909,7
1784573355.311458,-10.800600,11.242900,-112.338661,-11.559700,9.777600,185,1037,19,1,1,1.492219,-0.130434,-11.488409,9.912242,0.990000,7
1784573355.336093,-10.882800,11.048500,-113.751957,-11.669600,9.601200,185,1046,20,1,1,1.492118,-0.127147,-11.600169,9.733980,0.990000,7
1784573355.441076,-10.967000,10.862100,-115.020436,-11.783000,9.423100,186,1056,18,1,1,1.496236,-0.107750,-11.697459,9.551847,0.990000,7
1784573355.507453,-11.053700,10.680500,-116.244307,-11.894600,9.251700,187,1081,32,1,1,1.489714,-0.146584,-11.843925,9.409170,0.966856,7
1784573355.532655,-11.160700,10.468900,-117.573965,-12.138700,8.887400,188,1081,32,1,1,1.491338,-0.133734,-11.969574,9.208861,0.967023,7
1784573355.634095,-11.253600,10.294000,-118.561293,-12.251000,8.724200,189,1081,32,1,1,1.492873,-0.120623,-12.073284,9.040470,0.966395,7
1784573355.660422,-11.349600,10.120700,-119.532286,-12.251000,8.724200,190,1081,32,1,1,1.493349,-0.114146,-12.185008,8.877634,0.967053,7
1784573355.764053,-11.461400,9.926500,-120.490992,-12.364400,8.561700,191,1081,32,1,1,1.494476,-0.101193,-12.306900,8.690042,0.967641,7
1784573355.791729,-11.568000,9.748100,-121.354317,-12.494000,8.378900,192,1081,32,1,1,1.495025,-0.094702,-12.426777,8.520676,0.967419,7
1784573355.930559,-11.673700,9.576700,-122.099783,-12.615300,8.210100,193,1081,35,2,1,1.495694,-0.088226,-12.543244,8.356545,0.966817,7
1784573355.960199,-11.785000,9.401200,-122.766019,-12.733800,8.047300,194,1081,35,2,1,1.496035,-0.081686,-12.663358,8.187411,0.967138,7
1784573356.053006,-11.961100,9.132100,-123.710278,-12.857000,7.879900,195,1081,32,1,1,1.496792,-0.068567,-12.848848,7.925041,0.967456,7
1784573356.079830,-12.077200,8.959800,-124.314482,-13.049600,7.622400,196,1081,32,1,1,1.497561,-0.055466,-12.967240,7.754149,0.966794,7
1784573356.223705,-12.187700,8.799200,-124.812191,-13.175200,7.456700,197,1081,32,1,1,1.497698,-0.055617,-13.088382,7.601300,0.966444,7
1784573356.255476,-12.316200,8.615700,-125.261236,-13.293700,7.302000,198,1081,32,1,1,1.497657,-0.048986,-13.220804,7.421101,0.967607,7
1784573356.380943,-12.503100,8.354000,-125.877712,-13.430900,7.124900,199,1081,32,1,1,1.497943,-0.042413,-13.415346,7.165118,0.967122,7
1784573356.411650,-12.627400,8.183300,-126.279066,-13.629400,6.871900,200,1081,32,1,1,1.497881,-0.042480,-13.547969,7.000927,0.967536,7
1784573356.505935,-12.809000,7.938000,-126.770437,-13.760800,6.706700,202,1081,33,1,1,1.498055,-0.035905,-13.734513,6.759490,0.967504,7
1784573356.532902,-12.933800,7.771700,-127.083983,-14.083700,6.307800,203,1081,32,1,1,1.498021,-0.035938,-13.865754,6.598320,0.967562,7
1784573356.631947,-13.057500,7.608800,-127.360103,-14.083700,6.307800,204,1081,32,1,1,1.498262,-0.035996,-13.995290,6.439769,0.966566,7
1784573356.659498,-13.182000,7.446400,-127.623473,-14.213800,6.150000,205,1081,34,1,1,1.499658,-0.032667,-14.123369,6.278554,0.963432,7
1784573356.758188,-13.313200,7.276800,-127.881187,-14.344800,5.992700,205,1081,33,1,1,1.499630,-0.032670,-14.259798,6.113223,0.963500,7
1784573356.784256,-13.435100,7.120700,-128.119717,-14.482700,5.828600,206,1081,32,1,1,1.498253,-0.036001,-14.388304,5.964214,0.966469,7
1784573356.890335,-13.563800,6.957400,-128.378246,-14.610800,5.677500,208,1081,36,1,1,1.487596,-0.032450,-14.512813,5.811376,0.964090,7
1784573356.918247,-13.701200,6.784500,-128.643554,-14.734700,5.530000,208,1081,32,1,1,1.449259,-0.028598,-14.628560,5.670420,0.967895,7
1784573357.014310,-13.827300,6.627500,-128.902995,-14.832100,5.399000,209,1081,34,1,1,1.395309,-0.015499,-14.715621,5.551390,0.961602,7
1784573357.039376,-13.958100,6.465900,-129.169332,-14.898600,5.286500,210,1081,35,1,1,1.334451,0.005428,-14.796750,5.427895,0.958835,7
1784573357.174203,-14.089700,6.305000,-129.436067,-14.956500,5.167400,211,1081,38,1,1,1.207263,0.065256,-14.806174,5.331138,0.950197,7
1784573357.265358,-14.290500,6.062300,-129.840600,-15.004400,5.044100,213,1081,50,0,0,nan,nan,nan,nan,0.874181,7
1784573357.293847,-14.428200,5.898000,-130.089168,-15.057500,4.850900,213,1081,45,0,0,nan,nan,nan,nan,0.804247,7
1784573357.399162,-14.602300,5.692200,-130.383718,-15.079800,4.716300,215,1081,50,0,0,nan,nan,nan,nan,0.739907,7
1784573357.426259,-14.738700,5.528200,-127.802176,-15.091800,4.545200,216,1081,53,0,0,nan,nan,nan,nan,0.680714,7
1784573357.528286,-14.826800,5.404200,-122.311602,-15.087400,4.394400,217,1081,55,0,0,nan,nan,nan,nan,0.626257,7
1784573357.596059,-14.891500,5.291600,-117.861288,-15.071600,4.258800,218,1081,55,0,0,nan,nan,nan,nan,0.576157,7
1784573357.698098,-14.952800,5.160400,-112.761056,-15.046600,4.133000,220,1081,114,0,0,nan,nan,nan,nan,0.550000,7
1784573357.727986,-15.000300,5.030400,-107.864153,-15.006800,3.993800,220,1081,105,0,0,nan,nan,nan,nan,0.550000,7
1784573357.823454,-15.047500,4.844100,-101.087006,-14.957500,3.864100,222,1081,276,0,0,nan,nan,nan,nan,0.550000,7
1784573357.848472,-15.067900,4.705100,-96.130363,-14.872100,3.691600,222,1081,218,0,0,nan,nan,nan,nan,0.550000,7
1784573357.956497,-15.076000,4.579200,-91.714298,-14.797500,3.572100,223,1081,133,0,0,nan,nan,nan,nan,0.550000,7
1784573358.022657,-15.073400,4.436600,-86.723549,-14.722500,3.470300,223,1081,65,0,0,nan,nan,nan,nan,0.000000,0
1784573358.046842,-15.058800,4.296800,-81.839331,-14.629100,3.362000,224,1081,57,0,0,nan,nan,nan,nan,0.000000,0
1784573358.156121,-15.034200,4.166600,-77.290752,-14.528800,3.262800,225,1081,56,0,0,nan,nan,nan,nan,0.000000,0
1784573358.221080,-14.995600,4.027000,-72.311798,-14.427600,3.176700,227,1081,123,0,0,nan,nan,nan,nan,0.000000,0
1784573358.287860,-14.949100,3.900800,-67.763957,-14.310100,3.091000,228,1081,121,0,0,nan,nan,nan,nan,0.000000,0
1784573358.312870,-14.890900,3.774800,-63.118223,-14.195400,3.019600,228,1081,58,1,1,1.088189,4.760351,-10.152920,4.956597,0.623066,1
1784573358.416381,-14.824900,3.657400,-58.703344,-14.072200,2.954300,229,1081,56,0,0,nan,nan,nan,nan,0.573221,1
1784573358.442451,-14.751300,3.547000,-54.384135,-13.948600,2.899100,231,1081,97,0,0,nan,nan,nan,nan,0.550000,1
1784573358.549870,-14.669600,3.442400,-50.121066,-13.823700,2.852700,231,1081,59,1,1,1.789851,4.374346,-10.165129,4.873556,0.721843,2
1784573358.578486,-14.577500,3.341200,-45.718914,-13.695900,2.814100,232,1077,74,0,0,nan,nan,nan,nan,0.664095,2
1784573358.677623,-14.474700,3.244400,-41.311955,-13.562000,2.782300,233,1072,56,0,0,nan,nan,nan,nan,0.610968,2
1784573358.746540,-14.371500,3.160800,-37.187428,-13.422100,2.757700,234,1070,57,0,0,nan,nan,nan,nan,0.562090,2
1784573358.772913,-14.253700,3.078900,-32.910340,-13.289300,2.741900,235,1068,74,1,0,nan,nan,nan,nan,0.550000,2
1784573358.884218,-14.139300,3.010800,-29.044972,-13.011200,2.730300,236,1064,56,0,0,nan,nan,nan,nan,0.550000,2
1784573358.979121,-14.013100,2.947100,-24.941994,-13.011200,2.730300,237,1062,57,0,0,nan,nan,nan,nan,0.550000,2
1784573359.007956,-13.874600,2.889100,-20.989896,-12.868800,2.734500,238,1062,63,0,0,nan,nan,nan,nan,0.550000,2
1784573359.110895,-13.702500,2.831500,-16.425435,-12.718200,2.745600,240,1058,57,0,0,nan,nan,nan,nan,0.550000,2
1784573359.177743,-13.557000,2.794300,-12.658241,-12.536800,2.766900,241,1055,56,0,0,nan,nan,nan,nan,0.550000,2
1784573359.245199,-13.417500,2.767700,-9.274184,-12.387600,2.790800,242,1053,57,0,0,nan,nan,nan,nan,0.550000,2
1784573359.311981,-13.278700,2.749600,-5.977603,-12.231300,2.821100,242,1050,55,0,0,nan,nan,nan,nan,0.550000,2
1784573359.336971,-13.139000,2.739100,-2.984165,-12.045200,2.865400,244,1075,50,0,0,nan,nan,nan,nan,0.550000,2
1784573359.441357,-13.007100,2.735600,-0.393897,-11.841000,2.924400,245,1081,46,0,0,nan,nan,nan,nan,0.000000,0
1784573359.466116,-12.868900,2.738300,2.287658,-11.647500,2.988000,245,1081,44,0,0,nan,nan,nan,nan,0.000000,0
