cell_x,cell_y,world_x_m,world_y_m,hits,boundary_label
263,453,8.189250,8.088369,100,outer
238,280,6.939250,-0.561632,100,outer
255,449,7.789250,7.888369,100,outer
419,26,15.989250,-13.261632,100,outer
196,134,4.839250,-7.861632,100,outer
136,232,1.839250,-2.961632,100,outer
325,19,11.289250,-13.611632,100,outer
7,347,-4.610751,2.788369,100,outer
85,446,-0.710750,7.738369,100,outer
246,400,7.339250,5.438369,100,outer
6,302,-4.660751,0.538368,100,outer
139,237,1.989250,-2.711632,100,outer
44,265,-2.760750,-1.311632,100,outer
507,175,20.389250,-5.811632,100,outer
236,435,6.839250,7.188369,100,outer
420,27,16.039250,-13.211632,100,outer
421,517,16.089250,11.288369,100,outer
388,340,14.439250,2.438369,100,outer
333,404,11.689250,5.638369,100,outer
542,398,22.139250,5.338369,100,outer
487,462,19.389250,8.538369,100,outer
315,90,10.789250,-10.061632,100,outer
86,267,-0.660750,-1.211632,100,outer
554,372,22.739250,4.038369,100,outer
308,51,10.439250,-12.011632,100,outer
237,436,6.889250,7.238369,100,outer
318,281,10.939250,-0.511632,100,outer
558,342,22.939250,2.538369,100,outer
248,445,7.439250,7.688369,100,outer
377,330,13.889250,1.938369,100,outer
385,5,14.289250,-14.311632,100,outer
276,284,8.839250,-0.361632,100,outer
490,207,19.539250,-4.211632,100,outer
181,275,4.089250,-0.811632,100,outer
154,258,2.739250,-1.661632,100,outer
329,110,11.489250,-9.061632,100,outer
549,293,22.489250,0.088368,100,outer
393,540,14.689250,12.438369,100,outer
459,485,17.989250,9.688369,100,outer
319,96,10.989250,-9.761632,100,outer
266,90,8.339250,-10.061632,100,outer
370,556,13.539250,13.238369,100,outer
202,563,5.139250,13.588369,100,outer
459,76,17.989250,-10.761632,100,outer
267,580,8.389250,14.438369,100,outer
491,208,19.589250,-4.161632,100,outer
146,519,2.339250,11.388369,100,outer
155,259,2.789250,-1.611632,100,outer
330,111,11.539250,-9.011632,100,outer
344,9,12.239250,-14.111632,100,outer
503,182,20.189250,-5.461632,100,outer
125,496,1.289250,10.238369,100,outer
313,287,10.689250,-0.211632,100,outer
218,278,5.939250,-0.661632,100,outer
124,271,1.239250,-1.011632,100,outer
36,387,-3.160750,4.788369,100,outer
176,547,3.839250,12.788369,100,outer
460,77,18.039250,-10.711632,100,outer
552,303,22.639250,0.588368,100,outer
195,560,4.789250,13.438369,100,outer
538,405,21.939250,5.688369,100,outer
311,97,10.589250,-9.711632,100,outer
503,447,20.189250,7.788369,100,outer
262,92,8.139250,-9.961632,100,outer
0,321,-4.960751,1.488369,100,outer
516,237,20.839250,-2.711632,100,outer
550,379,22.539250,4.388369,100,outer
314,102,10.739250,-9.461632,100,outer
339,424,11.989250,6.638369,100,outer
165,159,3.289250,-6.611632,100,outer
219,279,5.989250,-0.611632,100,outer
347,285,12.389250,-0.311632,100,outer
340,11,12.039250,-14.011632,100,outer
252,276,7.639250,-0.761632,100,outer
203,271,5.189250,-1.011632,100,outer
168,542,3.439250,12.538369,100,outer
485,106,19.289250,-9.261632,100,outer
304,94,10.239250,-9.861632,100,outer
40,393,-2.960750,5.088369,100,outer
161,274,3.089250,-0.861632,100,outer
315,103,10.789250,-9.411632,100,outer
59,263,-2.010750,-1.411632,100,outer
133,212,1.689250,-3.961632,100,outer
363,0,13.189250,-14.561632,100,outer
387,357,14.389250,3.288369,100,outer
218,399,5.939250,5.388369,100,outer
378,388,13.939250,4.838369,100,outer
555,350,22.789250,2.938369,100,outer
498,453,19.939250,8.088369,100,outer
28,275,-3.560750,-0.811632,100,outer
281,455,9.089250,8.188369,100,outer
203,127,5.189250,-8.211632,100,outer
256,282,7.839250,-0.461632,100,outer
195,272,4.789250,-0.961632,100,outer
496,120,19.839250,-8.561632,100,outer
198,277,4.939250,-0.711632,100,outer
534,412,21.739250,6.038369,100,outer
104,270,0.239250,-1.061632,100,outer
541,271,22.089250,-1.011632,100,outer
204,128,5.239250,-8.161632,100,outer
384,324,14.239250,1.638369,100,outer
250,95,7.539250,-9.811632,100,outer
544,276,22.239250,-0.761632,100,outer
428,510,16.439250,10.938369,100,outer
66,423,-1.660750,6.588369,100,outer
241,275,7.089250,-0.811632,100,outer
307,449,10.389250,7.888369,100,outer
494,455,19.739250,8.188369,100,outer
354,301,12.739250,0.488368,100,outer
217,412,5.889250,6.038369,100,outer
76,436,-1.160750,7.238369,100,outer
289,580,9.489250,14.438369,100,outer
336,283,11.839250,-0.411632,100,outer
363,386,13.189250,4.738369,100,outer
351,3,12.589250,-14.411632,100,outer
294,286,9.739250,-0.261632,100,outer
400,533,15.039250,12.088369,100,outer
266,453,8.339250,8.088369,100,outer
555,327,22.789250,1.788369,100,outer
386,369,14.339250,3.888369,100,outer
387,334,14.389250,2.138369,100,outer
77,437,-1.110750,7.288369,100,outer
554,362,22.739250,3.538369,100,outer
466,478,18.339250,9.338369,100,outer
558,332,22.939250,2.038369,100,outer
249,400,7.489250,5.438369,100,outer
236,281,6.839250,-0.511632,100,outer
142,274,2.139250,-0.861632,100,outer
510,441,20.539250,7.488369,100,outer
146,244,2.339250,-2.361632,100,outer
224,572,6.239250,14.038369,100,outer
279,279,8.989250,-0.611632,100,outer
467,479,18.389250,9.388369,100,outer
548,287,22.439250,-0.211632,100,outer
226,273,6.339250,-0.911632,100,outer
339,293,11.989250,0.088368,100,outer
331,289,11.589250,-0.111632,100,outer
506,141,20.339250,-7.511632,100,outer
102,466,0.139250,8.738369,100,outer
336,404,11.839250,5.638369,100,outer
545,398,22.289250,5.338369,100,outer
277,89,8.889250,-10.111632,100,outer
505,182,20.289250,-5.461632,100,outer
321,281,11.089250,-0.511632,100,outer
172,152,3.639250,-6.961632,100,outer
217,569,5.889250,13.888369,100,outer
389,7,14.489250,-14.211632,100,outer
243,441,7.189250,7.488369,100,outer
332,290,11.639250,-0.061632,100,outer
507,142,20.389250,-7.461632,100,outer
440,52,17.039250,-11.961632,100,outer
439,502,16.989250,10.538369,100,outer
505,447,20.289250,7.788369,100,outer
296,453,9.839250,8.088369,100,outer
7,350,-4.610751,2.938369,100,outer
263,276,8.189250,-0.761632,100,outer
106,472,0.339250,9.038369,100,outer
168,267,3.439250,-1.211632,100,outer
497,214,19.889250,-3.861632,100,outer
342,569,12.139250,13.888369,100,outer
274,285,8.739250,-0.311632,100,outer
328,405,11.439250,5.688369,100,outer
312,577,10.639250,14.288369,100,outer
221,279,6.089250,-0.611632,100,outer
270,580,8.539250,14.438369,100,outer
540,404,22.039250,5.638369,100,outer
297,454,9.889250,8.138369,100,outer
343,421,12.189250,6.488369,100,outer
229,399,6.489250,5.388369,100,outer
319,27,10.989250,-13.211632,100,outer
35,268,-3.210750,-1.161632,100,outer
21,370,-3.910751,3.938369,100,outer
317,103,10.889250,-9.411632,100,outer
133,202,1.689250,-4.461632,100,outer
308,54,10.439250,-11.861632,100,outer
541,405,22.089250,5.688369,100,outer
338,571,11.939250,13.988369,100,outer
379,343,13.989250,2.588369,100,outer
324,407,11.239250,5.788369,100,outer
145,176,2.289250,-5.761632,100,outer
190,556,4.539250,13.238369,100,outer
142,516,2.139250,11.238369,100,outer
211,121,5.589250,-8.511632,100,outer
304,578,10.239250,14.338369,100,outer
69,266,-1.510750,-1.261632,100,outer
318,104,10.939250,-9.361632,100,outer
511,233,20.589250,-2.911632,100,outer
557,349,22.889250,2.888369,100,outer
301,280,10.089250,-0.561632,100,outer
32,384,-3.360750,4.638369,100,outer
284,456,9.239250,8.238369,100,outer
259,283,7.989250,-0.411632,100,outer
164,274,3.239250,-0.861632,100,outer
512,234,20.639250,-2.861632,100,outer
537,407,21.889250,5.788369,100,outer
62,263,-1.860750,-1.411632,100,outer
136,212,1.839250,-3.961632,100,outer
310,99,10.539250,-9.611632,100,outer
183,144,4.189250,-7.361632,100,outer
257,93,7.889250,-9.911632,100,outer
366,0,13.339250,-14.561632,100,outer
8,292,-4.560751,0.038368,100,outer
549,381,22.489250,4.488369,100,outer
207,272,5.389250,-0.961632,100,outer
456,73,17.839250,-10.911632,100,outer
509,165,20.489250,-6.311632,100,outer
554,316,22.739250,1.238368,100,outer
373,304,13.689250,0.638368,100,outer
305,286,10.289250,-0.261632,100,outer
57,413,-2.110750,6.088369,100,outer
338,283,11.939250,-0.411632,100,outer
517,434,20.889250,7.138369,100,outer
0,324,-4.960751,1.638369,100,outer
408,527,15.439250,11.788369,100,outer
556,362,22.839250,3.538369,100,outer
107,270,0.389250,-1.061632,100,outer
141,183,2.089250,-5.411632,100,outer
316,35,10.839250,-12.811632,100,outer
326,574,11.339250,14.138369,100,outer
307,66,10.389250,-11.261632,100,outer
58,414,-2.060750,6.138369,100,outer
474,472,18.739250,9.038369,100,outer
481,102,19.089250,-9.461632,100,outer
244,275,7.239250,-0.811632,100,outer
2,333,-4.860751,2.088369,100,outer
331,14,11.589250,-13.861632,100,outer
297,287,9.889250,-0.211632,100,outer
202,278,5.139250,-0.661632,100,outer
153,273,2.689250,-0.911632,100,outer
354,412,12.739250,6.038369,100,outer
488,461,19.439250,8.488369,100,outer
360,306,13.039250,0.738368,100,outer
533,414,21.689250,6.138369,100,outer
339,283,11.989250,-0.411632,100,outer
446,495,17.339250,10.188369,100,outer
366,386,13.339250,4.738369,100,outer
3,334,-4.810751,2.138369,100,outer
279,89,8.989250,-10.111632,100,outer
50,266,-2.460750,-1.261632,100,outer
540,273,22.039250,-0.911632,100,outer
404,529,15.239250,11.888369,100,outer
245,96,7.289250,-9.761632,100,outer
310,76,10.539250,-10.761632,100,outer
311,41,10.589250,-12.511632,100,outer
281,278,9.089250,-0.661632,100,outer
187,271,4.389250,-1.011632,100,outer
342,294,12.139250,0.138368,100,outer
361,307,13.089250,0.788368,100,outer
334,290,11.739250,-0.061632,100,outer
252,400,7.639250,5.438369,100,outer
239,281,6.989250,-0.511632,100,outer
541,274,22.089250,-0.861632,100,outer
376,552,13.839250,13.038369,100,outer
87,449,-0.610750,7.888369,100,outer
227,572,6.389250,14.038369,100,outer
362,388,13.139250,4.838369,100,outer
282,279,9.139250,-0.611632,100,outer
180,268,4.039250,-1.161632,100,outer
241,98,7.089250,-9.661632,100,outer
97,462,-0.110750,8.538369,100,outer
422,30,16.139250,-13.061632,100,outer
51,266,-2.410750,-1.261632,100,outer
327,21,11.389250,-13.511632,100,outer
224,274,6.239250,-0.861632,100,outer
552,368,22.639250,3.838369,100,outer
228,573,6.439250,14.088369,100,outer
443,498,17.189250,10.338369,100,outer
214,409,5.739250,5.888369,100,outer
351,6,12.589250,-14.261632,100,outer
375,363,13.789250,3.588369,100,outer
335,290,11.789250,-0.061632,100,outer
242,99,7.139250,-9.611632,100,outer
411,20,15.589250,-13.561632,100,outer
98,463,-0.060750,8.588369,100,outer
299,453,9.989250,8.088369,100,outer
345,420,12.289250,6.438369,100,outer
319,282,10.989250,-0.461632,100,outer
3,311,-4.810751,0.988368,100,outer
544,400,22.239250,5.438369,100,outer
290,404,9.539250,5.638369,100,outer
277,285,8.889250,-0.311632,100,outer
492,210,19.639250,-4.061632,100,outer
551,296,22.589250,0.238368,100,outer
315,577,10.789250,14.288369,100,outer
504,184,20.239250,-5.361632,100,outer
310,53,10.539250,-11.911632,100,outer
273,580,8.689250,14.438369,100,outer
239,438,6.989250,7.338369,100,outer
13,361,-4.310751,3.488369,100,outer
436,49,16.839250,-12.111632,100,outer
232,399,6.639250,5.388369,100,outer
123,492,1.189250,10.038369,100,outer
514,234,20.739250,-2.861632,100,outer
493,211,19.689250,-4.011632,100,outer
156,260,2.839250,-1.561632,100,outer
331,112,11.589250,-8.961632,100,outer
176,275,3.839250,-0.811632,100,outer
136,202,1.839250,-4.461632,100,outer
81,266,-0.910750,-1.261632,100,outer
415,520,15.789250,11.438369,100,outer
209,272,5.489250,-0.961632,100,outer
148,176,2.439250,-5.761632,100,outer
437,50,16.889250,-12.061632,100,outer
39,269,-3.010750,-1.111632,100,outer
11,287,-4.410751,-0.211632,100,outer
509,155,20.489250,-6.811632,100,outer
124,493,1.239250,10.088369,100,outer
461,78,18.089250,-10.661632,100,outer
321,104,11.089250,-9.361632,100,outer
127,498,1.389250,10.338369,100,outer
304,280,10.239250,-0.561632,100,outer
324,109,11.239250,-9.111632,100,outer
482,466,19.139250,8.738369,100,outer
167,540,3.389250,12.438369,100,outer
186,553,4.339250,13.088369,100,outer
361,405,13.089250,5.688369,100,outer
187,140,4.389250,-7.561632,100,outer
213,278,5.689250,-0.661632,100,outer
462,79,18.139250,-10.611632,100,outer
205,274,5.289250,-0.861632,100,outer
178,549,3.939250,12.888369,100,outer
65,263,-1.710750,-1.411632,100,outer
144,178,2.239250,-5.661632,100,outer
319,30,10.989250,-13.061632,100,outer
42,396,-2.860750,5.238369,100,outer
2,323,-4.860751,1.588369,100,outer
210,123,5.539250,-8.411632,100,outer
339,8,11.989250,-14.161632,100,outer
143,182,2.189250,-5.461632,100,outer
253,579,7.689250,14.388369,100,outer
557,316,22.889250,1.238368,100,outer
529,254,21.489250,-1.861632,100,outer
247,276,7.389250,-0.761632,100,outer
334,15,11.739250,-13.811632,100,outer
532,259,21.639250,-1.611632,100,outer
250,281,7.539250,-0.511632,100,outer
298,92,9.939250,-9.961632,100,outer
110,270,0.539250,-1.061632,100,outer
329,574,11.489250,14.138369,100,outer
61,265,-1.910750,-1.311632,100,outer
314,445,10.739250,7.688369,100,outer
7,294,-4.610751,0.138368,100,outer
557,352,22.889250,3.038369,100,outer
307,406,10.389250,5.738369,100,outer
27,272,-3.610750,-0.961632,100,outer
342,284,12.139250,-0.361632,100,outer
360,561,13.039250,13.488369,100,outer
347,399,12.389250,5.388369,100,outer
385,325,14.289250,1.688369,100,outer
533,260,21.689250,-1.561632,100,outer
251,282,7.589250,-0.461632,100,outer
384,546,14.239250,12.738369,100,outer
156,273,2.839250,-0.911632,100,outer
450,491,17.539250,9.988369,100,outer
366,3,13.339250,-14.411632,100,outer
498,122,19.939250,-8.461632,100,outer
536,414,21.839250,6.138369,100,outer
477,99,18.889250,-9.611632,100,outer
140,185,2.039250,-5.311632,100,outer
282,89,9.139250,-10.111632,100,outer
315,37,10.789250,-12.711632,100,outer
53,266,-2.310750,-1.261632,100,outer
352,413,12.639250,6.088369,100,outer
509,168,20.489250,-6.161632,100,outer
78,439,-1.060750,7.388369,100,outer
496,198,19.839250,-4.661632,100,outer
473,474,18.689250,9.138369,100,outer
508,172,20.439250,-5.961632,100,outer
68,425,-1.560750,6.688369,100,outer
190,271,4.539250,-1.011632,100,outer
288,285,9.439250,-0.311632,100,outer
99,269,-0.010750,-1.111632,100,outer
79,440,-1.010750,7.438369,100,outer
502,128,20.139250,-8.161632,100,outer
284,580,9.239250,14.438369,100,outer
445,497,17.289250,10.288369,100,outer
292,404,9.639250,5.638369,100,outer
285,279,9.289250,-0.611632,100,outer
2,336,-4.860751,2.238369,100,outer
511,442,20.589250,7.538369,100,outer
244,98,7.239250,-9.661632,100,outer
557,329,22.889250,1.888369,100,outer
194,277,4.739250,-0.711632,100,outer
260,451,8.039250,7.988369,100,outer
227,274,6.389250,-0.861632,100,outer
417,26,15.889250,-13.261632,100,outer
104,469,0.239250,8.888369,100,outer
231,573,6.589250,14.088369,100,outer
217,117,5.889250,-8.711632,100,outer
83,266,-0.810750,-1.261632,100,outer
136,192,1.839250,-4.961632,100,outer
261,452,8.089250,8.038369,100,outer
253,448,7.689250,7.838369,100,outer
228,275,6.439250,-0.811632,100,outer
418,27,15.939250,-13.211632,100,outer
374,329,13.739250,1.888369,100,outer
5,346,-4.710751,2.738369,100,outer
105,470,0.289250,8.938369,100,outer
326,289,11.339250,-0.111632,100,outer
231,429,6.589250,6.888369,100,outer
108,475,0.439250,9.188369,100,outer
84,267,-0.760750,-1.211632,100,outer
235,399,6.789250,5.388369,100,outer
556,342,22.839250,2.538369,100,outer
388,349,14.439250,2.888369,100,outer
383,5,14.189250,-14.311632,100,outer
443,56,17.189250,-11.761632,100,outer
146,178,2.339250,-5.661632,100,outer
373,369,13.689250,3.888369,100,outer
378,335,13.939250,2.188369,100,outer
499,216,19.989250,-3.761632,100,outer
552,371,22.639250,3.988369,100,outer
322,440,11.139250,7.438369,100,outer
189,139,4.489250,-7.611632,100,outer
368,556,13.439250,13.238369,100,outer
389,350,14.489250,2.938369,100,outer
121,270,1.089250,-1.061632,100,outer
20,367,-3.960751,3.788369,100,outer
376,2,13.839250,-14.461632,100,outer
316,100,10.839250,-9.561632,100,outer
510,231,20.539250,-3.011632,100,outer
119,489,0.989250,9.888369,100,outer
308,96,10.439250,-9.761632,100,outer
152,257,2.639250,-1.711632,100,outer
365,401,13.289250,5.488369,100,outer
480,468,19.039250,8.838369,100,outer
319,105,10.989250,-9.311632,100,outer
269,284,8.489250,-0.361632,100,outer
216,278,5.839250,-0.661632,100,outer
141,513,2.089250,11.088369,100,outer
457,75,17.889250,-10.811632,100,outer
374,306,13.739250,0.738368,100,outer
273,403,8.689250,5.588369,100,outer
144,518,2.239250,11.338369,100,outer
301,93,10.089250,-9.911632,100,outer
320,106,11.039250,-9.261632,100,outer
368,3,13.439250,-14.411632,100,outer
256,579,7.839250,14.388369,100,outer
122,270,1.139250,-1.061632,100,outer
479,99,18.989250,-9.611632,100,outer
174,546,3.739250,12.738369,100,outer
349,398,12.489250,5.338369,100,outer
201,271,5.089250,-1.011632,100,outer
142,185,2.139250,-5.311632,100,outer
458,76,17.939250,-10.761632,100,outer
375,307,13.789250,0.788368,100,outer
360,407,13.039250,5.788369,100,outer
25,274,-3.710750,-0.861632,100,outer
556,319,22.839250,1.388369,100,outer
386,545,14.339250,12.688369,100,outer
159,274,2.989250,-0.861632,100,outer
452,490,17.639250,9.938369,100,outer
64,265,-1.760750,-1.311632,100,outer
10,294,-4.460751,0.138368,100,outer
508,162,20.439250,-6.461632,100,outer
310,406,10.539250,5.738369,100,outer
296,279,9.839250,-0.611632,100,outer
496,453,19.839250,8.088369,100,outer
388,362,14.439250,3.538369,100,outer
307,288,10.389250,-0.161632,100,outer
279,455,8.989250,8.188369,100,outer
254,282,7.739250,-0.461632,100,outer
345,400,12.289250,5.438369,100,outer
158,165,2.939250,-6.311632,100,outer
2,326,-4.860751,1.738369,100,outer
311,407,10.589250,5.788369,100,outer
224,110,6.239250,-9.061632,100,outer
377,352,13.889250,3.038369,100,outer
196,277,4.839250,-0.711632,100,outer
1,330,-4.910751,1.938369,100,outer
60,416,-1.960750,6.238369,100,outer
542,276,22.139250,-0.761632,100,outer
333,282,11.689250,-0.461632,100,outer
193,271,4.689250,-1.011632,100,outer
383,548,14.189250,12.838369,100,outer
291,285,9.589250,-0.311632,100,outer
449,493,17.489250,10.088369,100,outer
102,269,0.139250,-1.111632,100,outer
491,459,19.589250,8.388369,100,outer
357,1,12.889250,-14.511632,100,outer
287,580,9.389250,14.438369,100,outer
281,91,9.089250,-10.011632,100,outer
6,301,-4.660751,0.488368,100,outer
356,5,12.839250,-14.311632,100,outer
372,395,13.639250,5.188369,100,outer
138,228,1.939250,-3.161632,100,outer
292,286,9.639250,-0.261632,100,outer
197,277,4.889250,-0.711632,100,outer
96,460,-0.160750,8.438369,100,outer
215,411,5.789250,5.988369,100,outer
498,125,19.939250,-8.311632,100,outer
556,332,22.839250,2.038369,100,outer
388,339,14.439250,2.388369,100,outer
247,400,7.389250,5.438369,100,outer
234,281,6.739250,-0.511632,100,outer
139,272,1.989250,-0.961632,100,outer
45,265,-2.710750,-1.311632,100,outer
423,31,16.189250,-13.011632,100,outer
89,451,-0.510750,7.988369,100,outer
554,371,22.739250,3.988369,100,outer
542,397,22.139250,5.288369,100,outer
487,461,19.389250,8.488369,100,outer
264,452,8.239250,8.038369,100,outer
237,435,6.889250,7.188369,100,outer
216,412,5.839250,6.038369,100,outer
231,275,6.589250,-0.811632,100,outer
546,287,22.339250,-0.211632,100,outer
329,289,11.489250,-0.111632,100,outer
389,340,14.489250,2.438369,100,outer
334,404,11.739250,5.638369,100,outer
424,32,16.239250,-12.961632,100,outer
367,401,13.389250,5.488369,100,outer
238,436,6.939250,7.238369,100,outer
284,403,9.239250,5.588369,100,outer
222,571,6.139250,13.988369,100,outer
249,445,7.489250,7.688369,100,outer
386,5,14.339250,-14.311632,100,outer
348,567,12.439250,13.788369,100,outer
491,207,19.589250,-4.211632,100,outer
550,293,22.539250,0.088368,100,outer
169,156,3.489250,-6.761632,100,outer
268,278,8.439250,-0.661632,100,outer
494,212,19.739250,-3.961632,100,outer
272,285,8.639250,-0.311632,100,outer
333,115,11.689250,-8.811632,100,outer
372,372,13.639250,4.038369,100,outer
387,6,14.389250,-14.261632,100,outer
551,374,22.589250,4.138369,100,outer
75,265,-1.210750,-1.311632,100,outer
15,363,-4.210751,3.588369,100,outer
314,281,10.739250,-0.511632,100,outer
550,378,22.539250,4.338369,100,outer
394,539,14.739250,12.388369,100,outer
516,236,20.839250,-2.761632,100,outer
495,213,19.789250,-3.911632,100,outer
334,116,11.739250,-8.761632,100,outer
165,158,3.289250,-6.661632,100,outer
508,152,20.439250,-6.961632,100,outer
136,509,1.839250,10.888369,100,outer
553,303,22.689250,0.588368,100,outer
322,407,11.139250,5.788369,100,outer
318,28,10.939250,-13.161632,100,outer
263,92,8.189250,-9.961632,100,outer
34,269,-3.260750,-1.111632,100,outer
388,352,14.439250,3.038369,100,outer
367,558,13.389250,13.338369,100,outer
133,211,1.689250,-4.011632,100,outer
307,98,10.389250,-9.661632,100,outer
555,349,22.789250,2.888369,100,outer
390,541,14.539250,12.488369,100,outer
169,542,3.489250,12.538369,100,outer
377,342,13.889250,2.538369,100,outer
41,393,-2.910750,5.088369,100,outer
162,274,3.139250,-0.861632,100,outer
531,257,21.589250,-1.711632,100,outer
316,103,10.839250,-9.411632,100,outer
368,379,13.439250,4.388369,100,outer
44,398,-2.760750,5.338369,100,outer
309,64,10.489250,-11.361632,100,outer
219,399,5.989250,5.388369,100,outer
300,95,10.039250,-9.811632,100,outer
380,353,14.039250,3.088369,100,outer
310,288,10.539250,-0.161632,100,outer
359,1,12.989250,-14.511632,100,outer
282,455,9.139250,8.188369,100,outer
250,94,7.539250,-9.861632,100,outer
257,282,7.889250,-0.461632,100,outer
348,400,12.439250,5.438369,100,outer
535,263,21.789250,-1.411632,100,outer
265,402,8.289250,5.538369,100,outer
105,270,0.289250,-1.061632,100,outer
248,578,7.439250,14.338369,100,outer
500,125,20.039250,-8.311632,100,outer
215,401,5.789250,5.488369,100,outer
251,95,7.589250,-9.811632,100,outer
479,102,18.989250,-9.461632,100,outer
336,282,11.839250,-0.461632,100,outer
499,452,19.989250,8.038369,100,outer
242,275,7.139250,-0.811632,100,outer
429,510,16.489250,10.938369,100,outer
25,277,-3.710750,-0.711632,100,outer
294,285,9.739250,-0.311632,100,outer
70,428,-1.460750,6.838369,100,outer
554,361,22.739250,3.488369,100,outer
555,326,22.789250,1.738369,100,outer
331,432,11.589250,7.038369,100,outer
360,1,13.039250,-14.511632,100,outer
184,270,4.239250,-1.061632,100,outer
366,310,13.339250,0.938368,100,outer
501,126,20.089250,-8.261632,100,outer
77,436,-1.110750,7.238369,100,outer
290,580,9.539250,14.438369,100,outer
337,283,11.889250,-0.411632,100,outer
80,441,-0.960750,7.488369,100,outer
369,315,13.489250,1.188368,100,outer
401,533,15.089250,12.088369,100,outer
4,339,-4.760751,2.388369,100,outer
279,278,8.989250,-0.661632,100,outer
237,281,6.889250,-0.511632,100,outer
81,442,-0.910750,7.538369,100,outer
370,316,13.539250,1.238368,100,outer
1,333,-4.910751,2.088369,100,outer
545,397,22.289250,5.288369,100,outer
324,20,11.239250,-13.561632,100,outer
309,77,10.489250,-10.711632,100,outer
225,572,6.289250,14.038369,100,outer
280,279,9.039250,-0.611632,100,outer
371,397,13.589250,5.288369,100,outer
397,535,14.889250,12.188369,100,outer
138,195,1.939250,-4.811632,100,outer
332,289,11.639250,-0.111632,100,outer
312,82,10.639250,-10.461632,100,outer
337,404,11.889250,5.638369,100,outer
143,273,2.189250,-0.911632,100,outer
278,89,8.939250,-10.111632,100,outer
419,28,15.989250,-13.161632,100,outer
507,141,20.389250,-7.511632,100,outer
506,176,20.339250,-5.761632,100,outer
106,471,0.339250,8.988369,100,outer
233,432,6.689250,7.038369,100,outer
139,239,1.989250,-2.611632,100,outer
173,152,3.689250,-6.961632,100,outer
314,91,10.739250,-10.011632,100,outer
348,4,12.439250,-14.361632,100,outer
373,326,13.689250,1.738369,100,outer
44,267,-2.760750,-1.211632,100,outer
117,486,0.889250,9.738369,100,outer
475,471,18.789250,8.988369,100,outer
420,29,16.039250,-13.111632,100,outer
297,453,9.889250,8.088369,100,outer
317,282,10.889250,-0.461632,100,outer
222,273,6.139250,-0.911632,100,outer
8,350,-4.560751,2.938369,100,outer
107,472,0.389250,9.038369,100,outer
169,267,3.489250,-1.211632,100,outer
388,342,14.439250,2.538369,100,outer
355,394,12.789250,5.138369,100,outer
275,285,8.789250,-0.311632,100,outer
140,240,2.039250,-2.561632,100,outer
375,372,13.789250,4.038369,100,outer
315,92,10.789250,-9.961632,100,outer
13,285,-4.310751,-0.311632,100,outer
234,104,6.739250,-9.361632,100,outer
308,53,10.439250,-11.911632,100,outer
382,2,14.139250,-14.461632,100,outer
11,355,-4.410751,3.188369,100,outer
271,580,8.589250,14.438369,100,outer
324,406,11.239250,5.738369,100,outer
230,399,6.539250,5.388369,100,outer
377,332,13.889250,2.038369,100,outer
265,91,8.289250,-10.011632,100,outer
558,344,22.939250,2.638369,100,outer
445,58,17.289250,-11.661632,100,outer
1,310,-4.910751,0.938368,100,outer
369,557,13.489250,13.288369,100,outer
162,264,3.139250,-1.361632,100,outer
433,506,16.689250,10.738369,100,outer
25,375,-3.710750,4.188369,100,outer
325,407,11.289250,5.788369,100,outer
371,374,13.589250,4.138369,100,outer
344,420,12.239250,6.438369,100,outer
312,288,10.639250,-0.161632,100,outer
321,28,11.089250,-13.161632,100,outer
378,4,13.939250,-14.361632,100,outer
436,503,16.839250,10.588369,100,outer
146,521,2.339250,11.488369,100,outer
293,454,9.689250,8.138369,100,outer
549,380,22.489250,4.438369,100,outer
267,402,8.389250,5.538369,100,outer
260,277,8.039250,-0.711632,100,outer
300,579,10.039250,14.388369,100,outer
502,448,20.139250,7.838369,100,outer
339,570,11.989250,13.938369,100,outer
456,72,17.839250,-10.961632,100,outer
373,303,13.689250,0.588368,100,outer
552,305,22.639250,0.688368,100,outer
316,443,10.839250,7.588369,100,outer
317,30,10.889250,-13.061632,100,outer
0,323,-4.960751,1.588369,100,outer
516,239,20.839250,-2.611632,100,outer
408,526,15.439250,11.738369,100,outer
295,91,9.789250,-10.011632,100,outer
285,455,9.289250,8.188369,100,outer
253,94,7.689250,-9.861632,100,outer
481,101,19.089250,-9.511632,100,outer
203,273,5.189250,-0.911632,100,outer
377,309,13.889250,0.888368,100,outer
268,402,8.439250,5.538369,100,outer
304,96,10.239250,-9.761632,100,outer
498,190,19.939250,-5.061632,100,outer
296,92,9.839250,-9.961632,100,outer
367,381,13.389250,4.488369,100,outer
133,214,1.689250,-3.861632,100,outer
59,265,-2.010750,-1.311632,100,outer
387,359,14.389250,3.388369,100,outer
180,146,4.039250,-7.261632,100,outer
305,406,10.289250,5.738369,100,outer
379,355,13.989250,3.188369,100,outer
254,95,7.739250,-9.811632,100,outer
358,561,12.939250,13.488369,100,outer
245,275,7.289250,-0.811632,100,outer
62,419,-1.860750,6.388369,100,outer
203,129,5.189250,-8.111632,100,outer
154,273,2.739250,-0.911632,100,outer
187,270,4.389250,-1.061632,100,outer
496,122,19.839250,-8.461632,100,outer
471,474,18.589250,9.138369,100,outer
280,89,9.039250,-10.111632,100,outer
313,37,10.689250,-12.711632,100,outer
359,4,12.989250,-14.361632,100,outer
499,127,19.989250,-8.211632,100,outer
