time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786996105.959245920,8.949507,0.981891,1,2.440442,-21.322700,12.853000,2.069653,0.084500,-0.336789
1786996106.009159327,8.999420,0.981891,1,2.426912,-21.322700,12.853000,2.069653,0.084500,-0.325319
1786996106.062438011,9.052699,0.982004,1,2.431955,-21.401300,13.009300,2.056601,0.084500,-0.325319
1786996106.109197140,9.099458,0.982004,1,2.419459,-21.401300,13.009300,2.056601,0.084500,-0.312980
1786996106.159128666,9.149390,0.981858,1,2.425614,-21.467500,13.173600,1.912134,0.084500,-0.312980
1786996106.209416866,9.199678,0.981858,1,2.412345,-21.467500,13.173600,1.912134,0.084500,-0.300247
1786996106.262705326,9.252966,0.981858,1,2.398451,-21.467500,13.173600,1.912134,0.084500,-0.300247
1786996106.309172869,9.299434,0.980277,1,2.406885,-21.523600,13.354900,1.320901,0.084500,-0.287118
1786996106.359303474,9.349565,0.981992,1,2.412498,-21.561500,13.523900,3.122299,0.084500,-0.287118
1786996106.411550999,9.401812,0.981992,1,2.399092,-21.561500,13.523900,3.122299,0.084500,-0.272605
1786996106.459342957,9.449604,0.981992,1,2.386957,-21.561500,13.523900,3.122299,0.084500,-0.272605
1786996106.509436607,9.499698,0.979727,1,2.396359,-21.591000,13.730800,1.240300,0.084500,-0.259732
1786996106.559140682,9.549402,0.979727,1,2.383906,-21.591000,13.730800,1.240300,0.084500,-0.259732
1786996106.611728191,9.601989,0.980451,1,2.392614,-21.603600,13.939400,2.227140,0.084500,-0.244758
1786996106.659104347,9.649365,0.980451,1,2.380867,-21.603600,13.939400,2.227140,0.084500,-0.244758
1786996106.709108353,9.699369,0.981166,1,2.388876,-21.600500,14.136100,2.444495,0.084500,-0.229805
1786996106.759594440,9.749856,0.981317,1,2.394100,-21.586900,14.307300,1.967574,0.084500,-0.229805
1786996106.809172869,9.799434,0.981317,1,2.382002,-21.586900,14.307300,1.967574,0.084500,-0.216126
1786996106.861489058,9.851750,0.981488,1,2.387639,-21.562100,14.485700,2.066535,0.084500,-0.216126
1786996106.909222603,9.899484,0.981488,1,2.376128,-21.562100,14.485700,2.066535,0.084500,-0.205204
1786996106.961442232,9.951703,0.981272,1,2.381764,-21.526900,14.662400,1.850187,0.084500,-0.205204
1786996107.009132385,9.999393,0.981272,1,2.370405,-21.526900,14.662400,1.850187,0.084500,-0.193937
1786996107.059126377,10.049387,0.981588,1,2.379062,-21.475200,14.861300,2.442274,0.084500,-0.193937
1786996107.109473944,10.099735,0.981588,1,2.384838,-21.420800,15.031000,2.017597,0.084500,-0.184105
1786996107.159104824,10.149366,0.981747,1,2.373185,-21.420800,15.031000,2.017597,0.084500,-0.184105
1786996107.209329844,10.199591,0.982045,1,2.379815,-21.355100,15.205900,2.308403,0.130000,-0.164565
1786996107.259158373,10.249419,0.982045,1,2.368246,-21.355100,15.205900,2.308403,0.130000,-0.164565
1786996107.312425852,10.302687,0.981960,1,2.372499,-21.288100,15.362100,1.863701,0.130000,-0.156465
1786996107.359134912,10.349396,0.981960,1,2.361792,-21.288100,15.362100,1.863701,0.130000,-0.156465
1786996107.409129143,10.399390,0.981996,1,2.372221,-21.190000,15.566300,2.557763,0.130000,-0.152503
1786996107.459123850,10.449385,0.981996,1,2.386310,-21.060100,15.798200,3.022649,0.130000,-0.152503
1786996107.509139538,10.499401,0.982025,1,2.374941,-21.060100,15.798200,3.022649,0.130000,-0.140594
1786996107.561721802,10.551983,0.982250,1,2.389684,-20.908300,16.034000,3.465526,0.130000,-0.140594
1786996107.609423161,10.599684,0.982250,1,2.378919,-20.908300,16.034000,3.465526,0.130000,-0.132706
1786996107.660426140,10.650687,0.982250,1,2.367537,-20.908300,16.034000,3.465526,0.130000,-0.132706
1786996107.709229469,10.699491,0.982946,1,2.406412,-20.584300,16.455100,7.278922,0.130000,-0.121565
1786996107.759146452,10.749408,0.982946,1,2.395240,-20.584300,16.455100,7.278922,0.130000,-0.121565
1786996107.809423685,10.799685,0.982946,1,2.384084,-20.584300,16.455100,7.278922,0.130000,-0.111225
1786996107.859215021,10.849476,0.981938,1,2.403034,-20.365900,16.694800,2.877316,0.130000,-0.111225
1786996107.909571648,10.899833,0.981938,1,2.391923,-20.365900,16.694800,2.877316,0.130000,-0.105077
1786996107.959177494,10.949439,0.981081,1,2.406574,-20.167400,16.890800,2.348383,0.130000,-0.105077
1786996108.009114504,10.999376,0.982628,1,2.420728,-19.962700,17.075700,6.289138,0.130000,-0.086149
1786996108.059061527,11.049323,0.982628,1,2.439157,-19.712400,17.282300,3.793089,0.130000,-0.086149
1786996108.109453917,11.099715,0.982438,1,2.428073,-19.712400,17.282300,3.793089,0.130000,-0.084189
1786996108.161729097,11.151990,0.982438,1,2.416691,-19.712400,17.282300,3.793089,0.130000,-0.084189
1786996108.209457874,11.199719,0.982438,1,2.406391,-19.712400,17.282300,3.793089,0.130000,-0.084189
1786996108.259390593,11.249652,0.982438,1,2.395713,-19.712400,17.282300,3.793089,0.130000,-0.084189
1786996108.313100338,11.303361,0.982438,1,2.409600,-19.484600,17.454500,1.162746,0.130000,-0.084189
1786996108.359166384,11.349427,0.977795,1,2.399821,-19.484600,17.454500,1.162746,0.130000,-0.084189
1786996108.409199715,11.399461,0.979891,1,2.417772,-19.217900,17.639700,4.052999,0.130000,-0.076973
1786996108.459879875,11.450141,0.979891,1,2.407070,-19.217900,17.639700,4.052999,0.130000,-0.076973
1786996108.509165049,11.499426,0.979891,1,2.424986,-18.944500,17.814800,2.638882,0.130000,-0.076973
1786996108.559120655,11.549382,0.979405,1,2.414499,-18.944500,17.814800,2.638882,0.130000,-0.076973
1786996108.609747887,11.600009,0.980002,1,2.428018,-18.704500,17.957500,3.108556,0.130000,-0.073300
1786996108.659253120,11.649514,0.980002,1,2.417708,-18.704500,17.957500,3.108556,0.130000,-0.073300
1786996108.709092140,11.699353,0.980701,1,2.432388,-18.449100,18.099400,3.596710,0.130000,-0.077307
1786996108.759135008,11.749396,0.980701,1,2.422027,-18.449100,18.099400,3.596710,0.130000,-0.077307
1786996108.811599731,11.801861,0.980945,1,2.433552,-18.215600,18.220600,2.994619,0.130000,-0.084890
1786996108.859897614,11.850159,0.981409,1,2.447991,-17.955600,18.346500,3.668426,0.130000,-0.084890
1786996108.909176826,11.899438,0.981409,1,2.437873,-17.955600,18.346500,3.668426,0.130000,-0.087682
1786996108.960430145,11.950691,0.981570,1,2.448881,-17.721700,18.451800,2.982451,0.130000,-0.087682
1786996109.009639978,11.999901,0.981570,1,2.438839,-17.721700,18.451800,2.982451,0.130000,-0.098036
1786996109.059126377,12.049387,0.981754,1,2.451461,-17.469900,18.556700,3.205569,0.130000,-0.098036
1786996109.109696865,12.099958,0.981991,1,2.463468,-17.218100,18.652500,3.238871,0.130000,-0.102390
1786996109.159218311,12.149479,0.981991,1,2.453438,-17.218100,18.652500,3.238871,0.130000,-0.102390
1786996109.210410833,12.200672,0.982034,1,2.465761,-16.957100,18.742000,3.182834,0.130000,-0.128000
1786996109.259426117,12.249687,0.982034,1,2.455890,-16.957100,18.742000,3.182834,0.130000,-0.128000
1786996109.310960293,12.301221,0.982002,1,2.468563,-16.686700,18.823500,3.104064,0.130000,-0.132317
1786996109.359017372,12.349278,0.982002,1,2.483117,-16.397600,18.897200,3.626874,0.130000,-0.132317
1786996109.409135580,12.399397,0.982216,1,2.473078,-16.397600,18.897200,3.626874,0.130000,-0.144984
1786996109.459421635,12.449683,0.982216,1,2.463075,-16.397600,18.897200,3.626874,0.130000,-0.144984
1786996109.509126425,12.499388,0.981234,1,2.474581,-16.136900,18.950300,2.164921,0.130000,-0.154609
1786996109.559696436,12.549958,0.983059,1,2.488114,-15.845200,18.995000,8.857214,0.130000,-0.154609
1786996109.609820843,12.600082,0.983059,1,2.478223,-15.845200,18.995000,8.857214,0.130000,-0.166483
1786996109.659159184,12.649420,0.983059,1,2.468559,-15.845200,18.995000,8.857214,0.130000,-0.166483
1786996109.712433815,12.702695,0.980731,1,2.483723,-15.522500,19.025400,2.051107,0.084500,-0.176440
1786996109.759137392,12.749398,0.980731,1,2.474625,-15.522500,19.025400,2.051107,0.084500,-0.176440
1786996109.811408043,12.801669,0.981242,1,2.489831,-15.198600,19.034000,3.693263,0.084500,-0.182448
1786996109.859328270,12.849589,0.981500,1,2.502234,-14.920100,19.023200,3.286389,0.084500,-0.182448
1786996109.909237623,12.899499,0.981500,1,2.492553,-14.920100,19.023200,3.286389,0.084500,-0.178560
1786996109.960572243,12.950833,0.981804,1,2.501720,-14.674600,18.999400,3.077627,0.084500,-0.178560
1786996110.009144545,12.999406,0.981804,1,2.492372,-14.674600,18.999400,3.077627,0.084500,-0.183405
1786996110.059395552,13.049657,0.981859,1,2.496464,-14.498300,18.970600,2.119636,0.084500,-0.183405
1786996110.109135151,13.099396,0.981859,1,2.486984,-14.498300,18.970600,2.119636,0.130000,-0.172551
