time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786469590.469543934,7.200022,0.983449,1,2.614578,-18.704200,12.354500,2.055975,0.084500,-0.419084
1786469590.519499779,7.249978,0.983469,1,2.616014,-18.823800,12.279800,2.087346,0.084500,-0.418887
1786469590.569559097,7.300037,0.983381,1,2.617080,-18.947000,12.216000,1.925657,0.084500,-0.418887
1786469590.619604588,7.350082,0.984683,1,2.619829,-19.086600,12.157900,6.315648,0.084500,-0.416142
1786469590.669745207,7.400223,0.984683,1,2.602066,-19.086600,12.157900,6.315648,0.084500,-0.416142
1786469590.719591141,7.450069,0.983139,1,2.603290,-19.218700,12.115500,1.253154,0.084500,-0.416142
1786469590.769517183,7.499995,0.983365,1,2.604753,-19.355900,12.083400,2.106204,0.084500,-0.416142
1786469590.819578648,7.550056,0.983365,1,2.587477,-19.355900,12.083400,2.106204,0.084500,-0.411828
1786469590.869567394,7.600045,0.984697,1,2.606982,-19.631600,12.053000,5.539891,0.084500,-0.411828
1786469590.919525146,7.650003,0.984697,1,2.589963,-19.631600,12.053000,5.539891,0.084500,-0.406965
1786469590.969469070,7.699947,0.983214,1,2.590658,-19.766300,12.054100,1.227821,0.084500,-0.406965
1786469591.019549131,7.750027,0.983214,1,2.573917,-19.766300,12.054100,1.227821,0.084500,-0.406652
1786469591.069568634,7.800046,0.983406,1,2.575747,-19.908800,12.066400,2.145573,0.084500,-0.406652
1786469591.119540691,7.850019,0.983463,1,2.577839,-20.051900,12.090700,2.120971,0.084500,-0.401337
1786469591.169521332,7.899999,0.983463,1,2.578856,-20.184600,12.124200,1.992703,0.084500,-0.401337
1786469591.219549656,7.950027,0.983494,1,2.562629,-20.184600,12.124200,1.992703,0.084500,-0.393223
1786469591.269584417,8.000062,0.983469,1,2.564756,-20.322200,12.170700,2.033616,0.084500,-0.393223
1786469591.319512606,8.049990,0.983577,1,2.567407,-20.459400,12.229800,2.243359,0.084500,-0.391122
1786469591.369668484,8.100146,0.984847,1,2.568926,-20.584100,12.295800,5.966565,0.084500,-0.391122
1786469591.419586658,8.150064,0.984847,1,2.553194,-20.584100,12.295800,5.966565,0.084500,-0.379977
1786469591.469651222,8.200129,0.984766,1,2.571036,-20.810500,12.450100,6.199402,0.084500,-0.379977
1786469591.519510984,8.249989,0.984766,1,2.555501,-20.810500,12.450100,6.199402,0.084500,-0.368506
1786469591.569486618,8.299964,0.984766,1,2.555634,-20.908500,12.533700,1.212834,0.084500,-0.368506
1786469591.619590044,8.350068,0.983418,1,2.540299,-20.908500,12.533700,1.212834,0.084500,-0.362426
1786469591.669679642,8.400157,0.983467,1,2.541720,-21.007900,12.631200,2.005967,0.084500,-0.362426
1786469591.719545126,8.450023,0.983438,1,2.543210,-21.100100,12.735600,1.982503,0.084500,-0.354875
1786469591.769463062,8.499941,0.983438,1,2.545655,-21.189600,12.853100,2.284536,0.084500,-0.354875
1786469591.819560528,8.550038,0.984799,1,2.547055,-21.266100,12.969800,5.638865,0.084500,-0.339577
1786469591.869604111,8.600082,0.984799,1,2.532233,-21.266100,12.969800,5.638865,0.084500,-0.339577
1786469591.919530392,8.650008,0.983238,1,2.532776,-21.330700,13.083900,1.177468,0.084500,-0.331516
1786469591.969658375,8.700136,0.983238,1,2.518181,-21.330700,13.083900,1.177468,0.084500,-0.331516
1786469592.019622326,8.750100,0.983416,1,2.520243,-21.393100,13.213500,2.122173,0.084500,-0.314274
1786469592.069534540,8.800012,0.983406,1,2.523003,-21.448900,13.352800,2.131670,0.084500,-0.314274
1786469592.119513750,8.849992,0.983406,1,2.525009,-21.493500,13.489600,1.969143,0.084500,-0.305351
1786469592.169554234,8.900032,0.983339,1,2.510811,-21.493500,13.489600,1.969143,0.084500,-0.305351
1786469592.219507217,8.949985,0.983378,1,2.512648,-21.528700,13.627000,2.050991,0.084500,-0.284759
1786469592.269516706,8.999995,0.983437,1,2.515860,-21.557700,13.778800,2.160577,0.084500,-0.284759
1786469592.319536924,9.050015,0.983437,1,2.501954,-21.557700,13.778800,2.160577,0.084500,-0.275675
1786469592.369540215,9.100018,0.983448,1,2.504514,-21.576500,13.926000,2.082915,0.084500,-0.275675
1786469592.419517279,9.149995,0.983399,1,2.507059,-21.586800,14.074100,2.002305,0.084500,-0.265618
1786469592.470032692,9.200511,0.983399,1,2.493293,-21.586800,14.074100,2.002305,0.084500,-0.265618
1786469592.519618273,9.250096,0.983479,1,2.496202,-21.588600,14.224700,2.133188,0.084500,-0.245818
1786469592.569494724,9.299973,0.983550,1,2.499475,-21.581700,14.379400,2.215293,0.084500,-0.245818
1786469592.619498968,9.349977,0.983659,1,2.501761,-21.567300,14.525100,2.113527,0.084500,-0.236437
1786469592.669654608,9.400132,0.983659,1,2.488408,-21.567300,14.525100,2.113527,0.084500,-0.236437
1786469592.719506979,9.449985,0.983665,1,2.490357,-21.546100,14.665900,2.039528,0.084500,-0.216361
1786469592.769519806,9.499998,0.983780,1,2.492468,-21.517800,14.807700,2.173130,0.084500,-0.216361
1786469592.819838047,9.550316,0.983780,1,2.479314,-21.517800,14.807700,2.173130,0.084500,-0.208392
1786469592.869540930,9.600019,0.983603,1,2.481568,-21.483300,14.948200,1.888425,0.084500,-0.208392
1786469592.919508219,9.649986,0.983524,1,2.484800,-21.439600,15.097100,2.071815,0.084500,-0.201772
1786469592.969491005,9.699969,0.983524,1,2.487995,-21.389300,15.243900,2.316032,0.084500,-0.201772
1786469593.019528627,9.750006,0.983661,1,2.475225,-21.389300,15.243900,2.316032,0.084500,-0.185700
1786469593.069553614,9.800031,0.983779,1,2.477575,-21.335900,15.380700,2.189034,0.084500,-0.185700
1786469593.119511127,9.849989,0.983780,1,2.479278,-21.279700,15.509500,2.001663,0.084500,-0.178789
1786469593.169696569,9.900174,0.983780,1,2.466708,-21.279700,15.509500,2.001663,0.084500,-0.178789
1786469593.219497442,9.949975,0.983749,1,2.468923,-21.216800,15.640000,2.061376,0.130000,-0.164048
1786469593.269528866,10.000007,0.983672,1,2.471471,-21.147300,15.771800,2.039867,0.130000,-0.164048
1786469593.319545507,10.050023,0.983672,1,2.459170,-21.147300,15.771800,2.039867,0.130000,-0.158814
1786469593.369628191,10.100106,0.983515,1,2.461938,-21.071900,15.902800,1.944039,0.130000,-0.158814
1786469593.419519663,10.149997,0.983502,1,2.467866,-20.975300,16.058200,2.545119,0.130000,-0.153048
1786469593.469501019,10.199979,0.983502,1,2.476479,-20.855200,16.231900,3.041429,0.130000,-0.153048
1786469593.519546270,10.250024,0.984853,1,2.486835,-20.714800,16.414200,9.421534,0.130000,-0.138266
1786469593.569532633,10.300010,0.984853,1,2.474767,-20.714800,16.414200,9.421534,0.130000,-0.138266
1786469593.619541168,10.350019,0.983370,1,2.482803,-20.581300,16.572400,1.845369,0.130000,-0.128164
1786469593.669561386,10.400039,0.983370,1,2.470866,-20.581300,16.572400,1.845369,0.130000,-0.128164
1786469593.719657183,10.450135,0.983550,1,2.481043,-20.425300,16.741600,3.407220,0.130000,-0.111458
1786469593.769505501,10.499983,0.983485,1,2.490588,-20.266800,16.899700,3.073060,0.130000,-0.111458
1786469593.819452524,10.549930,0.983557,1,2.500625,-20.097500,17.055800,3.391630,0.130000,-0.107008
1786469593.869602203,10.600080,0.983557,1,2.488793,-20.097500,17.055800,3.391630,0.130000,-0.107008
1786469593.919500828,10.649979,0.983516,1,2.498152,-19.927300,17.201200,3.135755,0.130000,-0.093677
1786469593.969501734,10.699980,0.983546,1,2.508017,-19.747100,17.344900,3.332838,0.130000,-0.093677
1786469594.019771338,10.750249,0.983546,1,2.496279,-19.747100,17.344900,3.332838,0.130000,-0.088939
1786469594.069623709,10.800102,0.983514,1,2.505499,-19.567700,17.478900,3.127882,0.130000,-0.088939
1786469594.119526863,10.850005,0.983509,1,2.515218,-19.379100,17.611400,3.230264,0.130000,-0.084893
1786469594.169497013,10.899975,0.983509,1,2.524832,-19.186800,17.738400,3.143966,0.130000,-0.084893
1786469594.219573259,10.950051,0.983480,1,2.513284,-19.186800,17.738400,3.143966,0.130000,-0.079779
1786469594.269511938,10.999990,0.983546,1,2.523720,-18.982700,17.865200,3.407131,0.130000,-0.079779
1786469594.319516182,11.049994,0.983546,1,2.533748,-18.778000,17.984700,2.989395,0.130000,-0.078215
1786469594.369605541,11.100083,0.983353,1,2.522315,-18.778000,17.984700,2.989395,0.130000,-0.078215
1786469594.419519186,11.149997,0.983432,1,2.532863,-18.564500,18.101800,3.405956,0.130000,-0.076898
1786469594.469483376,11.199961,0.983624,1,2.542734,-18.353800,18.210500,3.562779,0.130000,-0.076898
1786469594.519726276,11.250204,0.983624,1,2.531377,-18.353800,18.210500,3.562779,0.130000,-0.082805
1786469594.569638968,11.300117,0.983629,1,2.539726,-18.155200,18.306900,3.103797,0.130000,-0.082805
1786469594.619541883,11.350020,0.983686,1,2.548869,-17.945600,18.402700,3.335119,0.130000,-0.084079
1786469594.669598341,11.400076,0.983686,1,2.557335,-17.739600,18.490900,3.198454,0.130000,-0.084079
1786469594.719576359,11.450054,0.983706,1,2.546170,-17.739600,18.490900,3.198454,0.130000,-0.096849
1786469594.769515514,11.499993,0.983744,1,2.554878,-17.528500,18.575100,3.302959,0.130000,-0.096849
1786469594.819509506,11.549987,0.983731,1,2.563213,-17.318400,18.652800,3.160952,0.130000,-0.100459
1786469594.869797468,11.600275,0.983731,1,2.552102,-17.318400,18.652800,3.160952,0.130000,-0.100459
1786469594.919665575,11.650143,0.983743,1,2.560674,-17.103300,18.725900,3.274670,0.130000,-0.117297
1786469594.969524860,11.700003,0.983764,1,2.569461,-16.883000,18.793500,3.313070,0.130000,-0.117297
1786469595.019485712,11.749964,0.983764,1,2.577604,-16.666900,18.852600,3.284873,0.130000,-0.121510
1786469595.069649458,11.800127,0.983807,1,2.566645,-16.666900,18.852600,3.284873,0.130000,-0.121510
1786469595.119552612,11.850030,0.983627,1,2.574727,-16.449200,18.904800,3.054773,0.130000,-0.134468
1786469595.169810295,11.900288,0.983715,1,2.582937,-16.226600,18.949800,3.200617,0.130000,-0.134468
1786469595.219769716,11.950248,0.983715,1,2.572141,-16.226600,18.949800,3.200617,0.130000,-0.143156
1786469595.269577265,12.000055,0.983588,1,2.581188,-15.992900,18.987500,3.125619,0.130000,-0.143156
1786469595.319532156,12.050010,0.983470,1,2.590678,-15.751300,19.015900,3.175661,0.130000,-0.155260
1786469595.369515896,12.099994,0.983470,1,2.579977,-15.751300,19.015900,3.175661,0.130000,-0.155260
1786469595.419510126,12.149988,0.983501,1,2.590179,-15.499000,19.033900,3.522111,0.130000,-0.169052
1786469595.469521761,12.200000,0.983546,1,2.598419,-15.269000,19.039200,3.244923,0.130000,-0.169052
1786469595.519665718,12.250144,0.983546,1,2.587779,-15.269000,19.039200,3.244923,0.130000,-0.169446
1786469595.569688320,12.300166,0.983540,1,2.595961,-15.039000,19.033100,3.128965,0.130000,-0.169446
1786469595.619498491,12.349976,0.983661,1,2.604378,-14.806500,19.014700,3.536170,0.084500,-0.177351
1786469595.669481516,12.399959,0.983714,1,2.611639,-14.588200,18.985900,3.160701,0.084500,-0.177351
1786469595.719517469,12.449995,0.983714,1,2.601142,-14.588200,18.985900,3.160701,0.130000,-0.173420
1786469595.769752264,12.500230,0.983695,1,2.607149,-14.385600,18.949300,2.891307,0.130000,-0.173420
1786469595.819769382,12.550247,0.983695,1,2.596761,-14.385600,18.949300,2.891307,0.130000,-0.171938
1786469595.869477034,12.599955,0.982745,1,2.612732,-14.066100,18.866200,5.882320,0.130000,-0.171938
1786469595.919589996,12.650068,0.984183,1,2.602378,-14.066100,18.866200,5.882320,0.130000,-0.161565
1786469595.969884872,12.700363,0.984183,1,2.592075,-14.066100,18.866200,5.882320,0.130000,-0.161565
1786469596.019622326,12.750100,0.983029,1,2.605248,-13.785900,18.768100,2.760391,0.130000,-0.162483
1786469596.069531202,12.800009,0.983283,1,2.613190,-13.572600,18.677600,3.465500,0.130000,-0.162483
1786469596.119701862,12.850180,0.983283,1,2.602975,-13.572600,18.677600,3.465500,0.130000,-0.151362
1786469596.169642210,12.900120,0.982603,1,2.628302,-13.167400,18.467400,8.587241,0.130000,-0.151362
1786469596.219520092,12.949998,0.984092,1,2.618186,-13.167400,18.467400,8.587241,0.130000,-0.138602
1786469596.269534826,13.000013,0.984092,1,2.608113,-13.167400,18.467400,8.587241,0.130000,-0.138602
