logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787009915157578550,-16.358410,14.950060,1.614593,0.018115,0.319389,0.065000,0.183800,0.065000
1787009915207534801,-16.468670,14.892430,1.615972,0.027524,0.283178,0.065000,0.175900,0.065000
1787009915257619809,-16.571530,14.831260,1.617443,0.001715,0.283178,0.065000,0.167000,0.065000
1787009915307483873,-16.661800,14.771310,1.617414,0.024358,0.261962,0.065000,0.167000,0.065000
1787009915357618373,-16.661800,14.771310,1.617414,0.024358,0.261962,0.065000,0.167000,0.065000
1787009915407580328,-16.761010,14.698410,1.620236,0.006542,0.217664,0.065000,0.148200,0.065000
1787009915457782917,-16.838210,14.636580,1.621738,0.001116,0.217664,0.065000,0.137200,0.065000
1787009915507518323,-16.916830,14.568820,1.621724,0.027470,0.181772,0.065000,0.137200,0.065000
1787009915557560279,-16.916830,14.568820,1.621724,0.027470,0.181772,0.065000,0.137200,0.065000
1787009915607567951,-17.000260,14.491580,1.624368,0.018777,0.136698,0.100000,0.114100,0.065000
1787009915657736043,-17.077930,14.415180,1.626141,0.008001,0.136698,0.100000,0.095300,0.065000
1787009915707513029,-17.150190,14.340280,1.626130,0.028559,0.114853,0.100000,0.095300,0.065000
1787009915757558713,-17.150190,14.340280,1.626130,0.028559,0.114853,0.100000,0.095300,0.065000
1787009915807716426,-17.236680,14.246830,2.140177,8.310094,0.062709,0.100000,0.071700,0.100000
1787009915857643089,-17.335140,14.134120,2.453186,1.603386,0.062709,0.100000,0.060200,0.100000
1787009915907553203,-17.442750,14.004170,2.495291,0.181068,0.028164,0.100000,0.060200,0.100000
1787009915957567670,-17.442750,14.004170,2.495291,0.181068,0.028164,0.100000,0.060200,0.100000
1787009916007543443,-17.546750,13.872890,2.501528,0.047249,-0.036595,0.100000,0.033000,0.100000
1787009916057610485,-17.653870,13.734300,2.502310,0.004025,-0.036595,0.100000,0.014700,0.100000
1787009916107476659,-17.754010,13.602970,2.502298,0.023084,-0.062827,0.100000,0.014700,0.100000
1787009916157715781,-17.754010,13.602970,2.502298,0.023084,-0.062827,0.100000,0.014700,0.100000
1787009916207707602,-17.861500,13.461520,2.502077,0.013854,-0.111801,0.100000,-0.019400,0.100000
1787009916257588907,-17.973510,13.317270,2.501821,0.010852,-0.111801,0.100000,-0.033000,0.100000
