s_m,confidence,speed_mps,curvature_1pm,horizon_score,selected_roc
45.125,0.807240691781044,3.23909626399459,0.02757365249219776,0.5978968723215101,0
45.375,0.807240691781044,3.23909626399459,0.027885949436785885,0.5978753440966248,0
45.625,0.807240691781044,3.094895825266005,0.02915944456712697,0.5954132018071647,0
45.875,0.8922366797924042,3.094895825266005,0.03404674866821666,0.5950505807643937,0
46.125,0.9024445354938507,3.0478296537841083,0.17484310811106468,0.5950505807643937,0
46.375,0.9126523911952973,3.000763482302212,1.056522257572871,0.5970615794720627,0
46.625,0.9228602468967437,2.9536973108203153,2.0,0.5970615794720627,0
46.875,0.9330681025981903,2.906631139338419,0.2927045021219779,0.5970615794720627,0
47.125,0.9432759582996368,2.8595649678565223,0.0770534279993938,0.5970615794720627,0
47.375,0.9807147979736328,2.288465931498643,0.05969863593723302,0.6746393970634623,0
47.625,0.9807147979736328,2.138726563913592,0.031042083003869195,0.728628414492938,0
47.875,0.981817364692688,2.046656394160761,0.03470870038402296,0.728628414492938,0
48.125,0.981817364692688,2.041864565317404,0.03470870038402296,0.728628414492938,0
48.375,0.981817364692688,2.041864565317404,0.03470870038402296,0.728628414492938,0
48.625,0.9816339612007141,2.041864565317404,0.036438058694677686,0.728628414492938,0
48.875,0.9816339612007141,2.041864565317404,0.04460866016122023,0.7065382115099584,0
49.125,0.9816339612007141,2.041864565317404,0.05300541906206799,0.6871618957963583,0
49.375,0.9816339612007141,2.041864565317404,0.06121358827761541,0.6716806886462855,0
49.625,0.981817364692688,2.0827413405524595,0.06956834032967056,0.6521548921464536,0
49.875,0.9820532202720642,2.0827413405524595,0.07843313273048694,0.6355857408768242,0
50.125,0.9822566509246826,2.123618115787515,0.08806346204659887,0.6141240477950469,0
50.375,0.9822566509246826,2.136780567203192,0.09869855905370614,0.5980279933354238,0
50.625,0.9822566509246826,2.136780567203192,0.11061154993002602,0.5792698570114161,0
50.875,0.9822566509246826,2.136780567203192,0.12410254770964585,0.5518967721807152,0
51.125,0.9822566509246826,2.136780567203192,0.13983528192372097,0.5320096971555749,0
51.375,0.9820547103881836,2.168144808261185,0.15796554010663766,0.4930021137920912,0
51.625,0.9819495677947998,2.168144808261185,0.178895639054843,0.4786374157236032,0
51.875,0.9818930625915527,2.209885558784056,0.20302926440407815,0.4476667678214611,0
52.125,0.9817443490028381,2.209885558784056,0.22042565001572,0.43085304493825055,0
52.375,0.9817117750644684,2.209885558784056,0.22042565001572,0.43085304493825055,0
52.625,0.9817117750644684,2.209885558784056,0.22042565001572,0.43085304493825055,0
52.875,0.981530487537384,2.251693244333445,0.22042565001572,0.43085304493825055,0
53.125,0.981530487537384,2.293500929882834,0.21447315497862635,0.43085304493825055,0
53.375,0.981530487537384,2.3294345180748675,0.1960036959349658,0.4518685989036215,0
