stamp_sec,ego_x_m,ego_y_m,ego_yaw_rad,ego_speed_mps,opponent_x_m,opponent_y_m,tracking_confidence,ego_s_m
1786996108.9322495,-17.7217,18.4518,0.4079563992687636,3.1079946214558327,-15.39813836614385,18.992956485526022,0.9815703630447388,25.050157779095336
1786996109.0174494,-17.4699,18.5567,0.37737355032916187,3.1079946214558327,-15.12326897303684,18.991207345847045,0.9817541837692261,25.322926156020237
1786996109.099929,-17.2181,18.6525,0.34567122272948414,3.204994555360462,-14.851702116392325,18.971274210914327,0.9819906949996948,25.592362863225972
1786996109.1873486,-16.9571,18.742,0.30977806101221883,3.1928968862107263,-14.570434569208624,18.923256984616582,0.9819906949996948,25.86834372913381
1786996109.2777224,-16.6867,18.8235,0.27117079895924995,3.1928968862107263,-14.2857623261213,18.866031366319874,0.9820022583007812,26.15076322629806
1786996109.359878,-16.3976,18.8972,0.22117128451770368,3.204994555360462,-14.043873846183287,18.79391396092726,0.9822162389755249,26.448991593619976
1786996109.4829874,-16.1369,18.9503,0.1751460590252615,3.1928968862107263,-13.768568670161693,18.687367126523824,0.9812341928482056,26.71493140271218
1786996109.5161822,-15.8452,18.995,0.1226019522788996,3.1928968862107263,-13.694565410725948,18.651990042057346,0.9830588698387146,27.00966310859251
1786996109.6741364,-15.5225,19.0254,0.05671920298954962,3.1928968862107263,-13.352827970458957,18.477330073043845,0.9807308912277222,27.33350563945246
1786996109.7618284,-15.1986,19.034,-0.011291042080143872,3.1928968862107263,-13.160144965941099,18.362795179643555,0.981241762638092,27.65657253330524
1786996109.847323,-14.9201,19.0232,-0.07331757249870695,3.204994555360462,-12.962620995716184,18.234832394131086,0.9814996123313904,27.93369312882326
1786996109.9267302,-14.6746,18.9994,-0.1400492055820998,3.204994555360462,-12.773383380642725,18.097398410193502,0.9818036556243896,28.179196177574518
1786996110.01113,-14.4983,18.9706,-0.1864172326738054,3.1928968862107263,-12.57119409017746,17.94050641032714,0.9818589091300964,28.356529562234254
1786996110.1165519,-14.3273,18.9342,-0.22884343354625242,3.1928968862107263,-12.35294650308676,17.750125182004634,0.9813334941864014,28.52992956539521
1786996110.202713,-14.1243,18.8809,-0.2808634047012765,3.107035891222988,-12.163032661055114,17.56566140691824,0.9816108345985413,28.736602498954635
1786996110.2807095,-13.9316,18.821,-0.335099250267096,3.107035891222988,-11.98288355099078,17.377036608585886,0.9820247888565063,28.93652462008248
1786996110.3671906,-13.7073,18.7365,-0.3940450960872429,3.0766022908988564,-11.799138556877804,17.165248337801042,0.9820626974105835,29.174238467139574
1786996110.4510307,-13.4523,18.622,-0.4572688619564952,3.0766022908988564,-11.626358929312028,16.948212625228464,0.9821763038635254,29.44946482341407
1786996110.527693,-13.2144,18.4971,-0.5172626427855429,3.0766022908988564,-11.470373570718841,16.73941430953505,0.982456386089325,29.713428735304003
1786996110.612144,-12.995,18.3653,-0.5716817497845542,3.010975581405132,-11.31648775555893,16.50896401016575,0.9824300408363342,29.966833132073067
1786996110.6866546,-12.7698,18.2123,-0.6286428807231128,3.010975581405132,-11.18462009071368,16.29354159189562,0.9826933145523071,30.233909340647795
1786996110.7740328,-12.5737,18.0632,-0.6776139445442259,3.010975581405132,-11.04834042215623,16.047426258927516,0.9825169444084167,30.477618562345594
1786996110.8527799,-12.3628,17.8856,-0.7280976506434603,3.010975581405132,-10.931312000268452,15.816012545830704,0.9826446175575256,30.748149797285183
1786996110.938955,-12.1728,17.709,-0.7752099618399091,3.045654159880435,-10.818716465637616,15.566073880775898,0.9825254678726196,31.00503490091226
1786996111.0140169,-11.9799,17.512,-0.8222953163865094,3.045654159880435,-10.729684590404666,15.332072388424013,0.9827526211738586,31.275987590459813
1786996111.099579,-11.8195,17.3333,-0.861531425966324,3.010975581405132,-10.642586972261585,15.07739685396541,0.9826131463050842,31.513911435663097
1786996111.1768813,-11.646,17.1232,-0.9053695819549934,3.010975581405132,-10.574523411389269,14.835095314711591,0.9827491641044617,31.782236786637725
1786996111.2721028,-11.4893,16.9162,-0.9457883939379134,3.010975581405132,-10.509383505237018,14.547686666546653,0.9823477268218994,32.03970487474576
1786996111.3466017,-11.3161,16.6651,-0.9932894506297436,3.045654159880435,-10.465476073075706,14.302242196173811,0.9826554656028748,32.34045113930791
