logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787014010448161046,-13.291180,14.043640,1.615066,0.008288,0.318164,0.065000,0.180600,0.065000
1787014010498111688,-13.183220,14.091020,1.615040,0.009105,0.318164,0.065000,0.180600,0.065000
1787014010548193303,-13.183220,14.091020,1.615040,0.009105,0.311447,0.065000,0.180600,0.065000
1787014010598245664,-13.092200,14.136650,1.616304,0.013319,0.311447,0.065000,0.173300,0.065000
1787014010648144145,-12.999090,14.188860,1.617424,0.003943,0.289236,0.065000,0.166500,0.065000
1787014010698112544,-12.907090,14.246190,1.618055,0.018069,0.289236,0.065000,0.162800,0.065000
1787014010748220383,-12.907090,14.246190,1.618055,0.018069,0.281833,0.065000,0.162800,0.065000
1787014010798197341,-12.813900,14.310560,1.618001,0.007223,0.281833,0.065000,0.162800,0.065000
1787014010848171587,-12.730050,14.374220,1.619736,0.002433,0.256591,0.065000,0.151300,0.065000
1787014010898116205,-12.640280,14.448710,1.620271,0.021102,0.256591,0.065000,0.147700,0.065000
1787014010948219269,-12.640280,14.448710,1.620271,0.021102,0.249171,0.065000,0.147700,0.065000
1787014010998341167,-12.564530,14.517130,1.620252,0.041376,0.249171,0.065000,0.147700,0.065000
1787014011048239828,-12.485640,14.594200,1.621998,0.012640,0.222012,0.065000,0.134600,0.065000
1787014011098184110,-12.485640,14.594200,1.621998,0.012640,0.222012,0.065000,0.134600,0.065000
1787014011148217931,-12.409700,14.674240,1.622520,0.010371,0.208435,0.065000,0.130400,0.065000
1787014011198267173,-12.336800,14.757070,1.622494,0.006944,0.208435,0.065000,0.130400,0.065000
1787014011248177313,-12.268850,14.839960,1.624135,0.038307,0.186079,0.065000,0.116200,0.065000
1787014011298175211,-12.268850,14.839960,1.624135,0.038307,0.186079,0.065000,0.116200,0.065000
1787014011348429100,-12.202510,14.926280,1.624868,0.014626,0.172804,0.100000,0.108900,0.065000
1787014011398264619,-12.137920,15.015930,1.624872,0.023333,0.172804,0.100000,0.108900,0.065000
1787014011448196832,-12.074200,15.110240,1.625935,0.002703,0.159161,0.100000,0.097400,0.065000
