time_sec,s_m,lateral_offset_m,ego_x_m,ego_y_m,ego_heading_rad,evader_x_m,evader_y_m,engagement_radius_m
4.620094565585309,84.92449414454954,0.9660826659018706,-11.33599651305376,21.33142159142253,2.988391384346886,-11.14983487836575,22.4256039825409,0.40224370722237535
4.659330330385164,85.09378584749288,0.9991898898887766,-11.487164542542923,21.3551531938144,2.984533860413397,-11.268780833756116,22.47107457889707,0.40224370722237535
4.696987020331158,85.26307755043622,1.0276652170405234,-11.632185758944512,21.37832703210779,2.981628939491592,-11.391210230781613,22.513221221743002,0.40224370722237535
4.733458135826976,85.43236925337956,1.0516306640310664,-11.772571747689883,21.401201428763915,2.977577191152459,-11.509979344912962,22.554006108862538,0.40224370722237535
4.769557244582318,85.60166095632292,1.0712753716501526,-11.911410458586355,21.424539332218814,2.9720507848572386,-11.619417492410376,22.588392738838284,0.40224370722237535
4.80603803531138,85.77095265926626,1.0868463011556768,-12.051573620188819,21.448962428096106,2.9668647009720344,-11.729848534184086,22.623021925597435,0.40224370722237535
4.843238286544621,85.9402443622096,1.0986376942178586,-12.194390521751851,21.474493259074755,2.964326620277608,-11.858683683336347,22.659207314655006,0.40224370722237535
4.881058386689894,86.10953606515294,1.1069796739155127,-12.33956809933899,21.500555610957445,2.96578974590492,-12.011550778134021,22.69717365020322,0.40224370722237535
4.919191180116745,86.27882776809628,1.1122263794745202,-12.486040573876712,21.5263010242785,2.9714570853271405,-12.165681253280054,22.73545376107564,0.40224370722237535
4.957351679990154,86.44811947103963,1.114744028018741,-12.632813772866072,21.55093415856711,2.9807896977865114,-12.314616788547458,22.784831321715462,0.40224370722237535
4.9953682010501685,86.61741117398297,1.1148992835471903,-12.779293786480089,21.573867702725643,2.9928977260232292,-12.41458427603498,22.807265234811,0.40224370722237535
5.033127127052612,86.78670287692631,1.1130482880806867,-12.925070558560034,21.594714399785893,3.0067872982471195,-12.497094373158642,22.815654005637306,0.40224370722237535
5.070465882899605,86.95599457986965,1.1095266741079692,-13.069509902861718,21.613229110295187,3.0215734705380144,-12.578686487361512,22.823949445482153,0.40224370722237535
5.1071176986309865,87.125286282813,1.104640832907504,-13.211549821249138,21.629263454866976,3.036785095514477,-12.672248828641573,22.835144027064572,0.40224370722237535
5.14279533966338,87.29457798575635,1.0986606618894317,-13.350038574603472,21.642738765384035,3.0526581446827294,-12.772474705142619,22.8481139720297,0.40224370722237535
5.177417415291826,87.46386968869969,1.0918139576869323,-13.48462603539587,21.653613585619574,3.0700898698263828,-12.869735525107307,22.860700217480918,0.40224370722237535
5.211354885675416,87.63316139164303,1.0842825622491241,-13.61672625673099,21.661840241193698,3.0898841900407863,-12.96507277552774,22.87303753928091,0.40224370722237535
5.245457257262855,87.80245309458637,1.076200308592847,-13.749612247483489,21.667327840586832,3.1116175886675705,-13.060820364414736,22.877953754274433,0.40224370722237535
5.28075260862176,87.97174479752971,1.0676527531044855,-13.88723911549759,21.669951311120705,3.1334633135098247,-13.159907616576612,22.881518951383857,0.40224370722237535
5.317959334779284,88.14103650047306,1.0586786242451165,-14.032344983577868,21.669626321783113,3.153460358296008,-13.272230045180564,22.883221137934054,0.40224370722237535
5.357131245981081,88.3103282034164,1.049272864982616,-14.185081711841212,21.666416437183415,3.1706115284543084,-13.397344935973788,22.883221137934054,0.40224370722237535
5.397651877983408,88.47961990635974,1.039391099825953,-14.343005423980784,21.66060877398466,3.1848663470239313,-13.52385665133067,22.883221137934054,0.40224370722237535
5.438572113281954,88.64891160930308,1.028955318253475,-14.502397082798977,21.652676451471223,3.19668054271876,-13.648390438978739,22.883221137934054,0.40224370722237535
5.479085120040758,88.81820331224642,1.0178605355432222,-14.660108693526972,21.643122532293287,3.206710856395458,-13.772864573900167,22.883221137934054,0.40224370722237535
5.518881718288429,88.98749501518978,1.0059821700901321,-14.814937331214104,21.6322955764892,3.215553033581373,-13.903335531966597,22.883221137934054,0.40224370722237535
5.558181308566667,89.15678671813312,0.9931838634342125,-14.96773783591481,21.620328586853653,3.2234624192802572,-14.032155298405435,22.883221137934054,0.40224370722237535
5.597465586652018,89.32607842107646,0.9793254653149179,-15.120385781048219,21.607232562157552,3.230360836531376,-14.15808239825831,22.883221137934054,0.40224370722237535
5.637166905720565,89.4953701240198,0.9642709107526839,-15.274567260845371,21.593020130317324,3.2361510785458787,-14.28534695289508,22.883221137934054,0.40224370722237535
5.677531904879391,89.66466182696314,0.94789572890064,-15.431248399453525,21.5777499592697,3.2408945090602246,-14.418716131213685,22.874237516973864,0.40224370722237535
5.718639641097782,89.8339535299065,0.9300939435398111,-15.590744886495738,21.561519496202525,3.244652455105192,-14.555710998317835,22.862442016359207,0.40224370722237535
5.760417971987614,90.00324523284984,0.9107841518381434,-15.75278844899919,21.544494282371197,3.2473314644716145,-14.688341352825175,22.846221937067888,0.40224370722237535
5.802620322847007,90.17253693579318,0.889914600484201,-15.916440093621329,21.52695194640499,3.248880109430541,-14.82135020174558,22.829216427466328,0.40224370722237535
