time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786466224.591299295,7.750115,0.000000,0,2.564166,-19.359500,11.988700,5.260188,0.084500,-0.411501
1786466224.641072035,7.799887,0.000000,0,2.565863,-19.499300,11.971300,1.267578,0.084500,-0.411501
1786466224.691021919,7.849837,0.000000,0,2.568014,-19.644200,11.965200,2.072040,0.084500,-0.405999
1786466224.740954399,7.899770,0.000000,0,2.569619,-19.785000,11.970800,1.917374,0.084500,-0.405999
1786466224.791043758,7.949859,0.000000,0,2.572476,-19.935300,11.989200,5.502697,0.084500,-0.399481
1786466224.841169834,7.999985,0.000000,0,2.556357,-19.935300,11.989200,5.502697,0.084500,-0.399481
1786466224.891009808,8.049825,0.000000,0,2.558306,-20.075400,12.018300,1.328267,0.084500,-0.398542
1786466224.941371202,8.100187,0.000000,0,2.542388,-20.075400,12.018300,1.328267,0.084500,-0.398542
1786466224.991120815,8.149936,0.000000,0,2.544183,-20.210800,12.057700,2.067847,0.084500,-0.389264
1786466225.040989399,8.199805,0.000000,0,2.545928,-20.342900,12.107500,2.129519,0.084500,-0.389264
1786466225.091006994,8.249822,0.000000,0,2.547346,-20.468800,12.166500,1.970027,0.084500,-0.386430
1786466225.141396046,8.300211,0.000000,0,2.531868,-20.468800,12.166500,1.970027,0.084500,-0.386430
1786466225.191131830,8.349947,0.000000,0,2.533954,-20.593500,12.237000,2.125924,0.084500,-0.374847
1786466225.241005898,8.399821,0.000000,0,2.535978,-20.712600,12.316800,2.101552,0.084500,-0.374847
1786466225.291069746,8.449885,0.000000,0,2.538158,-20.826800,12.406800,2.172651,0.084500,-0.367038
1786466225.341032982,8.499848,0.000000,0,2.523241,-20.826800,12.406800,2.172651,0.084500,-0.367038
1786466225.391189337,8.550005,0.000000,0,2.524956,-20.930900,12.502300,2.067638,0.084500,-0.352567
1786466225.441032887,8.599848,0.000000,0,2.526539,-21.026600,12.603700,1.954525,0.084500,-0.352567
1786466225.491088390,8.649904,0.000000,0,2.511909,-21.026600,12.603700,1.954525,0.084500,-0.346025
1786466225.541060925,8.699876,0.000000,0,2.514478,-21.120200,12.718100,2.046037,0.084500,-0.346025
1786466225.590996027,8.749811,0.000000,0,2.517025,-21.205400,12.838900,2.022024,0.084500,-0.339554
1786466225.641033173,8.799849,0.000000,0,2.520222,-21.284900,12.970900,2.180988,0.084500,-0.339554
1786466225.691078186,8.849894,0.000000,0,2.505971,-21.284900,12.970900,2.180988,0.084500,-0.322074
1786466225.741039753,8.899855,0.000000,0,2.508060,-21.350200,13.099000,1.930367,0.084500,-0.322074
1786466225.790986538,8.949802,0.000000,0,2.511762,-21.412100,13.244800,2.294617,0.084500,-0.312550
1786466225.841038227,8.999854,0.000000,0,2.497792,-21.412100,13.244800,2.294617,0.084500,-0.312550
1786466225.890992641,9.049808,0.000000,0,2.500366,-21.460300,13.384800,2.104486,0.084500,-0.291496
1786466225.941014528,9.099830,0.000000,0,2.501989,-21.497500,13.519600,1.920996,0.084500,-0.291496
1786466225.991071224,9.149887,0.000000,0,2.488300,-21.497500,13.519600,1.920996,0.084500,-0.281793
1786466226.041037321,9.199853,0.000000,0,2.491591,-21.529400,13.670900,2.094934,0.084500,-0.281793
1786466226.091004372,9.249820,0.000000,0,2.494627,-21.551800,13.821800,2.067425,0.084500,-0.271978
1786466226.140971899,9.299787,0.000000,0,2.496964,-21.564800,13.967600,2.164315,0.084500,-0.271978
1786466226.190996408,9.349812,0.000000,0,2.483604,-21.564800,13.967600,2.164315,0.084500,-0.252611
1786466226.241083622,9.399899,0.000000,0,2.486611,-21.569700,14.120200,2.290977,0.084500,-0.252611
1786466226.291111708,9.449927,0.000000,0,2.487843,-21.566800,14.256200,2.057893,0.084500,-0.243470
1786466226.341024160,9.499840,0.000000,0,2.489970,-21.556400,14.400200,2.327376,0.084500,-0.243470
1786466226.391242504,9.550058,0.000000,0,2.476871,-21.556400,14.400200,2.327376,0.084500,-0.223970
1786466226.441145420,9.599961,0.000000,0,2.477964,-21.540500,14.533300,2.033709,0.084500,-0.223970
1786466226.491174221,9.649990,0.000000,0,2.492903,-21.491300,14.796900,5.798516,0.084500,-0.216236
1786466226.541196585,9.700012,0.000000,0,2.480054,-21.491300,14.796900,5.798516,0.084500,-0.216236
