segment_id,world_x_m,world_y_m
0,-14.495771000000264,23.55689799999999
0,-14.575771000000262,23.55689799999999
0,-14.65577100000026,23.55689799999999
0,-14.69577100000026,23.51689799999999
0,-14.735771000000259,23.47689799999999
0,-14.815771000000257,23.47689799999999
0,-14.895771000000256,23.47689799999999
0,-14.975771000000254,23.47689799999999
0,-15.055771000000252,23.47689799999999
0,-15.13577100000025,23.47689799999999
0,-15.215771000000249,23.47689799999999
0,-15.295771000000247,23.47689799999999
0,-15.375771000000245,23.47689799999999
0,-15.455771000000244,23.47689799999999
0,-15.535771000000242,23.47689799999999
0,-15.61577100000024,23.47689799999999
0,-15.695771000000239,23.47689799999999
0,-15.775771000000237,23.47689799999999
0,-15.855771000000235,23.47689799999999
0,-15.935771000000233,23.47689799999999
0,-16.015771000000232,23.47689799999999
0,-16.09577100000023,23.47689799999999
0,-16.17577100000023,23.47689799999999
0,-16.255771000000227,23.47689799999999
0,-16.335771000000225,23.47689799999999
0,-16.415771000000223,23.47689799999999
0,-16.49577100000022,23.47689799999999
0,-16.57577100000022,23.47689799999999
0,-16.655771000000218,23.47689799999999
0,-16.735771000000216,23.47689799999999
0,-16.815771000000215,23.47689799999999
0,-16.895771000000213,23.47689799999999
0,-16.97577100000021,23.47689799999999
0,-17.05577100000021,23.47689799999999
0,-17.135771000000208,23.47689799999999
0,-17.215771000000206,23.47689799999999
0,-17.295771000000205,23.47689799999999
0,-17.375771000000203,23.47689799999999
0,-17.4557710000002,23.47689799999999
0,-17.5357710000002,23.47689799999999
0,-17.615771000000198,23.47689799999999
0,-17.695771000000196,23.47689799999999
0,-17.775771000000194,23.47689799999999
0,-17.855771000000193,23.47689799999999
0,-17.93577100000019,23.47689799999999
0,-18.01577100000019,23.47689799999999
0,-18.095771000000187,23.47689799999999
0,-18.135771000000187,23.43689799999999
0,-18.175771000000186,23.39689799999999
0,-18.255771000000184,23.39689799999999
0,-18.335771000000182,23.39689799999999
0,-18.41577100000018,23.39689799999999
